Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
757	447.894	0.59167	334.933	0.442447	143.007	0.188913	447.894	334.933	10.7611	0.0142155	47.6842	0.062991	66860	31039	83204	11635	467	673	0
869	36.49	0.0419908	139.063	0.160026	48.9715	0.0563539	36.49	139.063	3.25387	0.00374438	7.14783	0.00822535	586674	928466	466968	379191	11080	9973	45217
3319	426.128	0.12839	632.827	0.190668	221.902	0.0668581	426.128	632.827	21.2815	0.00641201	44.9018	0.0135287	964600	600431	600481	363929	91887	3294	28161
1725	461.58	0.267583	805.403	0.4669	479.657	0.278062	461.58	805.403	22.7479	0.0131872	36.3628	0.0210799	0	22192	2212	3825	3805	3254	9838
1649	87.6622	0.0531608	136.28	0.082644	221.885	0.134557	87.6622	136.28	5.78547	0.00350847	2.35063	0.00142549	397363	236217	99482	7041	7041	1634	806
623	0	0	0	0	0	0	0	0	6.41289	0.0102936	16.9341	0.0271816	2810349	8312190	684737	2806496	152216	15903	0
1377	6736.45	4.89212	400.073	0.290539	337.835	0.245341	6736.45	400.073	296	0.21496	187.762	0.136356	0	142303	3727	4706	0	987	22930
795	1007.94	1.26785	0	0	239.806	0.301643	1007.94	0	0	0	0	0	0	62727	6225	12971	0	2439	152888
853	3111.87	3.64815	459.727	0.538953	345.29	0.404795	3111.87	459.727	32.2469	0.0378041	21.3955	0.0250827	11450	225345	31288	31251	9041	6429	0
810	0	0	0	0	0	0	0	0	8.64536	0.0106733	7.67552	0.00947595	77478	5230955	38113	38641	13644	14407	0
1193	5468.83	4.5841	480.675	0.402913	56.7373	0.0475585	5468.83	480.675	217.294	0.182141	124.727	0.104549	1173	23962	0	578	598	0	556
1791	787.729	0.439826	643.872	0.359504	475.65	0.265578	787.729	643.872	0	0	0	0	55178	294268	117394	41222	36862	0	39804
1133	0	0	356.706	0.314833	110.951	0.0979268	0	356.706	16.4371	0.0145076	29.7426	0.0262512	83072	15649	15841	16194	1834	2823	0
610	77.2346	0.126614	85.2062	0.139682	0	0	77.2346	85.2062	8.82046	0.0144598	18.2773	0.0299629	0	153314	21921	22510	9745	2064	82607
1117	137	0.12265	186.742	0.167182	110.951	0.0993295	137	186.742	12.2567	0.0109729	20.7239	0.0185532	0	201203	11835	13370	12765	921	34
1145	520.34	0.454446	615.688	0.537719	221.884	0.193785	520.34	615.688	13.0447	0.0113927	6.71608	0.00586557	726245	300906	302879	55224	19843	617	15033
1818	111.854	0.061526	189.171	0.104054	60.8295	0.0334596	111.854	189.171	8.75479	0.00481562	0	0	108319	23845	156809	67864	8767	1390	12292
997	314.818	0.315765	210.41	0.211043	0	0	314.818	210.41	14.4673	0.0145108	21.1077	0.0211712	111784	98265	59137	59998	19078	8995	15040
906	0	0	341.273	0.376681	198.298	0.218872	0	341.273	9.77619	0.0107905	15.351	0.0169438	37860	4454	35468	35989	11822	2379	0
1048	81.9103	0.0781587	14.3502	0.0136929	53.51	0.0510591	81.9103	14.3502	7.70422	0.00735135	18.0854	0.0172571	400064	470267	84063	391968	30118	1549	5128
437	461.261	1.05552	139.1	0.318308	0	0	461.261	139.1	10.1702	0.0232727	15.3511	0.0351283	248514	774926	245829	246355	88454	23949	0
1327	25.7449	0.0194008	0	0	0	0	25.7449	0	16.8822	0.0127221	32.9568	0.0248355	12294	594766	14037	15741	15741	8784	16117
1009	427.079	0.42327	196.756	0.195001	208.334	0.206476	427.079	196.756	28.3583	0.0281053	40.5843	0.0402223	2002809	2442031	1805236	552640	198058	861	3702
983	581.292	0.591344	956.57	0.973113	213.129	0.216815	581.292	956.57	12.2713	0.0124835	15.3511	0.0156165	275710	60976	61231	179029	19029	721	1706
825	3992.09	4.83889	0	0	462.637	0.560772	3992.09	0	47.4	0.0574545	50.4186	0.0611134	248357	364137	16096	40720	1063	6719	7378
1141	131.483	0.115235	808.876	0.708918	118.603	0.103946	131.483	808.876	0	0	0	0	0	411210	73565	18880	18900	406	0
420	94.6955	0.225466	583.284	1.38877	1195.5	2.84642	94.6955	583.284	3.15173	0.00750411	7.67552	0.018275	271814	89103	63637	32924	9048	0	21782
933	248.396	0.266233	0	0	0	0	248.396	0	6.71201	0.00719401	5.61272	0.00601578	689833	3329698	662027	636514	8140	854	0
598	2255.67	3.77202	79.2303	0.132492	49.4115	0.082628	2255.67	79.2303	7.96687	0.0133225	0	0	284009	2007	186714	234867	69849	0	48954
675	0	0	700.076	1.03715	403.142	0.597247	0	700.076	4.48683	0.00664716	17.7496	0.0262958	14501	6912	5301	4162	2	107	6401
1184	1323.76	1.11804	107.126	0.0904781	98.2534	0.0829843	1323.76	107.126	13.424	0.0113379	22.0671	0.0186378	85	17389	56399	62020	4279	4244	8596
718	263.378	0.366822	199.07	0.277256	0	0	263.378	199.07	9.21442	0.0128335	9.2586	0.012895	774	124569	34066	64823	4533	3900	12298
1065	391.531	0.367635	1116.46	1.04832	527.697	0.49549	391.531	1116.46	10.8268	0.010166	13.9599	0.0131078	2055790	1688809	897017	128577	74273	0	0
1496	386.042	0.258049	728.27	0.486811	110.951	0.0741652	386.042	728.27	65.2816	0.0436374	164.064	0.109669	30179	407802	18232	18195	1486	4414	20974
701	225.033	0.321017	160.671	0.229203	59.1086	0.0843204	225.033	160.671	0	0	0	0	204196	40944	70183	71118	73186	0	2863
1683	0	0	98.0862	0.0582806	23.5874	0.0140151	0	98.0862	6.78497	0.00403148	4.89314	0.00290739	627095	183973	112345	60258	57718	830	0
884	0	0	0	0	0	0	0	0	11.3812	0.0128747	0	0	869136	997703	223793	161818	101058	100966	305025
830	1716.01	2.06748	0	0	8.77401	0.0105711	1716.01	0	10.1847	0.0122708	16.9821	0.0204604	2539	383140	5946	8515	6435	13036	17626
720	561.65	0.780069	0	0	167.439	0.232554	561.65	0	6.42019	0.00891693	10.0741	0.0139918	2022988	679660	1420087	185897	6157	14468	0
852	784.586	0.920876	943.431	1.10731	392.075	0.460182	784.586	943.431	0	0	0	0	79243	174163	28522	29048	29068	112	31565
969	441.446	0.455569	556.513	0.574317	61.2144	0.0631728	441.446	556.513	0	0	0	0	102383	1834584	49157	50184	13441	18783	1887
1375	1196.31	0.870045	522.934	0.380316	189.932	0.138133	1196.31	522.934	181.83	0.13224	111.583	0.0811512	1695	387745	6931	4498	1849	840	0
589	0	0	0	0	110.951	0.188372	0	0	0	0	5.42084	0.00920346	30069	228123	25533	58792	25461	1673	3267
1429	917.028	0.641727	307.13	0.214926	489.747	0.34272	917.028	307.13	17.2834	0.0120948	13.4322	0.00939969	16114	206608	13331	5087	5107	6134	0
1070	423.516	0.39581	333.523	0.311704	0	0	423.516	333.523	15.6273	0.014605	1.24727	0.00116567	4990190	21429671	784753	4643710	234990	0	548133
1894	105.738	0.0558278	356.703	0.188333	110.951	0.0585803	105.738	356.703	21.6317	0.0114211	78.3863	0.0413866	427908	2028495	4665	25599	5858	29129	0
1193	0	0	0	0	0	0	0	0	0	0	0	0	974114	1102681	328771	266796	206036	205944	410003
765	289.961	0.379035	103.494	0.135286	80.9155	0.105772	289.961	103.494	14.2411	0.0186159	2.54252	0.00332355	77571	19526	57319	57709	57413	205	1326
2158	371.639	0.172214	541.898	0.251111	189.201	0.0876741	371.639	541.898	26.3082	0.012191	21.1077	0.00978113	0	163127	3448	4885	4350	0	556
815	0	0	0	0	0	0	0	0	6.45666	0.00792228	11.2734	0.0138324	5976	688684	70660	64033	6617	6754	14382
803	2271.17	2.82836	490.315	0.610604	0	0	2271.17	490.315	5.92408	0.00737743	0	0	4739418	4784396	3680805	529317	47792	9125	34176
825	499.998	0.606058	109.334	0.132526	24.0119	0.0291054	499.998	109.334	7.98145	0.00967449	13.4322	0.0162814	72960	104379	9673	80296	9911	0	24702
1028	172.648	0.167945	0	0	0	0	172.648	0	25.8923	0.0251871	39.5769	0.038499	109865	223250	7198	7497	3656	11575	3262
675	932.814	1.38195	1386.97	2.05476	120.433	0.17842	932.814	1386.97	69.8925	0.103544	91.8664	0.136098	78641	17220	97560	36114	9613	4841	0
1175	0	0	0	0	0	0	0	0	40.8849	0.0347957	48.9315	0.0416438	2387	82512	0	66	0	753	0
7002	1395.84	0.199348	8099.01	1.15667	1719.88	0.245627	1395.84	8099.01	5702.34	0.814387	4115.23	0.587722	58699	227798	3661	3891	3831	0	11091
2767	476.02	0.172035	2390.12	0.863797	103.431	0.0373803	476.02	2390.12	59.4305	0.0214783	119.258	0.0431003	1786311	1048837	1780756	1068856	41279	922	0
1238	312.267	0.252235	0	0	0	0	312.267	0	6.55151	0.00529201	13.4322	0.0108499	1126928	1386067	1142641	715595	519962	162640	11995
531	156.308	0.294366	0	0	43.6153	0.082138	156.308	0	4.52331	0.00851848	0	0	0	106527	50127	51279	47720	0	0
1215	7497.44	6.17073	321.841	0.26489	398.526	0.328005	7497.44	321.841	256.829	0.211382	192.032	0.158051	180890	1086234	6234	7292	7272	7270	19237
1364	0	0	0	0	0	0	0	0	0	0	0	0	553601	711705	420187	1940178	1805933	3337	1805700
2233	509.697	0.228257	1161.12	0.519981	394.561	0.176695	509.697	1161.12	36.9744	0.0165582	64.2825	0.0287875	297612	1000499	317516	14768	14751	3942	12343
791	211.476	0.267352	118.892	0.150306	0	0	211.476	118.892	7.29567	0.00922335	25.2812	0.0319611	86165	11348	12013	31980	8358	3357	7210
970	259.691	0.267722	794.128	0.818689	110.951	0.114383	259.691	794.128	6.71201	0.0069196	28.7832	0.0296734	1243	298712	4181	6804	0	580	2798
862	211.477	0.245333	0	0	0	0	211.477	0	4.94646	0.00573835	13.672	0.0158608	494106	644964	509361	159262	12842	655	4256
612	0	0	113.598	0.185617	56.6259	0.092526	0	113.598	102.803	0.167979	155.621	0.254283	93320	266512	8784	9157	2527	3158	273
903	0	0	0	0	0	0	0	0	7.07679	0.00783698	35.1635	0.0389407	6441	451889	21795	22879	22473	0	44030
1444	1799.33	1.24607	1168.75	0.809385	1514.87	1.04908	1799.33	1168.75	19.5816	0.0135606	9.54643	0.0066111	6184	373062	3994	5	5	0	26929
2903	0	0	155.51	0.0535687	110.951	0.0382195	0	155.51	116.169	0.0400168	209.542	0.0721811	0	34106	5574	2591	2511	0	0
1540	8135.04	5.28249	430.011	0.279228	291.464	0.189262	8135.04	430.011	161.234	0.104698	151.592	0.0984361	231302	1040946	137743	87207	24947	2422	14005
999	0	0	237.785	0.238023	0	0	0	237.785	10.8414	0.0108522	6.71608	0.0067228	4182	52985	34618	16737	517	2238	2814
1241	447.698	0.360756	937.967	0.755815	90.5975	0.0730037	447.698	937.967	0	0	0	0	3582717	7746034	2432488	1032868	77098	476	0
654	0	0	237.788	0.363591	0	0	0	237.788	2.1887	0.00334663	0	0	0	118973	8289	8692	8692	184	0
979	40.6218	0.0414932	97.7277	0.099824	110.951	0.113331	40.6218	97.7277	18.1443	0.0185335	7.67552	0.00784016	1451470	2240465	1351345	508910	73634	879	1031
700	68.334	0.09762	167.889	0.239842	62.3364	0.089052	68.334	167.889	9.22172	0.0131739	14.3916	0.0205594	1356455	1134158	91241	89443	89443	153882	315953
757	454.244	0.600058	1836.12	2.42553	283.365	0.374327	454.244	1836.12	13.818	0.0182536	13.1443	0.0173637	2838	441338	21736	21266	17334	3655	26141
1069	382.485	0.357797	934.135	0.87384	174.263	0.163015	382.485	934.135	2.13034	0.00199283	0	0	1256254	1503762	1130612	1083637	6988	0	0
520	43.1298	0.0829419	0	0	65.3487	0.125671	43.1298	0	0.0729567	0.000140301	0	0	10418	41936	3162	3478	3498	1496	0
7033	2882.74	0.409887	8809.13	1.25254	1272.91	0.18099	2882.74	8809.13	102.956	0.014639	91.6745	0.0130349	198136	10661	85224	65515	7915	7898	0
1259	0	0	0	0	8.31168	0.00660181	0	0	12.534	0.00995549	37.3702	0.0296824	2933977	4128828	615419	560625	58017	10594	0
356	66.9772	0.188138	409.451	1.15014	60.5105	0.169973	66.9772	409.451	4.05638	0.0113943	0	0	498337	30930	304879	104663	8501	326	1370
570	0	0	0	0	0	0	0	0	0	0	0	0	1183	304396	0	341	301	0	3661
1409	953.789	0.676926	1232.01	0.87439	358.357	0.254334	953.789	1232.01	28.8689	0.020489	14.4396	0.0102481	3907261	4346483	3709688	1069150	724568	603877	694139
586	204.12	0.348328	132.763	0.226558	204.293	0.348623	204.12	132.763	7.86473	0.013421	37.5621	0.0640991	90896	175176	59694	60057	21076	2006	33270
1073	183.547	0.17106	95.5832	0.0890804	149.894	0.139696	183.547	95.5832	216.142	0.201437	950.806	0.886119	3718827	9282605	2898041	2531028	132918	659	10952
1469	192.372	0.130954	30.705	0.020902	105.793	0.0720173	192.372	30.705	2.33461	0.00158925	13.4322	0.00914375	1934878	4764339	254842	58474	46734	1990	8888
854	104.498	0.122363	104.749	0.122657	8.31222	0.00973328	104.498	104.749	3.32682	0.00389558	7.67552	0.00898773	40783	107650	34499	8069	593	957	44
1771	0	0	368.588	0.208124	0	0	0	368.588	9.4406	0.00533066	7.67552	0.004334	898043	1000590	567616	324138	10428	10271	19842
2188	4549.55	2.07932	478.009	0.218468	279.902	0.127926	4549.55	478.009	22.3174	0.0101999	38.3776	0.01754	157883	946878	57758	240937	66815	2801	16963
758	681.781	0.899447	74.9755	0.0989122	87.5262	0.11547	681.781	74.9755	4.21689	0.00556318	1.91888	0.00253151	1820049	2371010	1408933	1409378	498449	0	14006
1036	103.868	0.100258	118.567	0.114447	116.979	0.112914	103.868	118.567	5.34043	0.00515485	6.71608	0.0064827	823115	1880197	449028	199278	23438	2462	0
643	105.738	0.164445	18.3087	0.0284739	0	0	105.738	18.3087	2.99122	0.00465198	14.1997	0.0220835	0	33688	30716	11935	11647	7883	0
19642	7380	0.375726	5193.28	0.264397	4096.29	0.208547	7380	5193.28	509.106	0.0259193	844.739	0.0430068	82027	86838	50831	11098	544	330	6068
1105	0	0	0	0	0	0	0	0	43.5406	0.0394032	37.3222	0.0337758	439724	699001	433722	434077	434077	6158	459237
438	404.564	0.923661	594.515	1.35734	120.123	0.274253	404.564	594.515	4.26796	0.0097442	12.3768	0.0282575	3297032	4878421	3294240	2039018	1723682	1467562	1438399
822	81.9346	0.0996772	193.285	0.23514	15.6983	0.0190977	81.9346	193.285	6.27427	0.00763293	10.6498	0.0129559	257542	69744	139401	139610	10430	844	0
597	55.6111	0.0931509	204.178	0.342006	0	0	55.6111	204.178	13.2635	0.0222169	28.7832	0.0482131	10303040	10787277	10224712	10224672	9326352	9303341	8153722
814	105.738	0.129899	237.808	0.292147	221.899	0.272603	105.738	237.808	14.6643	0.0180151	20.1483	0.0247522	2161808	598254	454048	11568	6248	4484	4169
425	0	0	0	0	0	0	0	0	2.1887	0.00514987	6.71608	0.0158025	142027	7342	18371	2488	1918	1896	5624
937	241.136	0.257349	356.701	0.380684	0	0	241.136	356.701	6.23049	0.0066494	14.3916	0.0153592	2330332	3581556	339841	313524	51746	14942	11918
446	467.172	1.04747	493.663	1.10687	71.7953	0.160976	467.172	493.663	0	0	0	0	87416	478097	23716	24593	24593	429	5866
619	77.64	0.125428	0	0	2523.61	4.07692	77.64	0	8.30246	0.0134127	13.624	0.0220098	24260	66442	36239	7983	7983	1869	31920
896	0	0	104.031	0.116106	0	0	0	104.031	6.71201	0.00749108	18.7571	0.0209342	816773	1106242	569408	681383	68131	1161	0
796	211.477	0.265674	77.2801	0.0970855	0	0	211.477	77.2801	5.12885	0.00644328	0	0	753804	77054	98142	46165	46242	341	0
463	382.679	0.826519	432.12	0.933305	83.1747	0.179643	382.679	432.12	6.17943	0.0133465	6.71608	0.0145056	12549	1514977	36379	3393	3373	10121	1531
533	105.738	0.198383	200.374	0.375935	110.951	0.208163	105.738	200.374	17.816	0.0334259	0	0	39121	282992	23441	24475	3702	347	7038
667	226.784	0.340006	221.721	0.332415	0	0	226.784	221.721	8.76209	0.0131366	31.3257	0.0469651	1583038	1869380	227664	171851	11903	11892	0
924	79.253	0.0857716	295.278	0.319565	148.462	0.160673	79.253	295.278	95.9526	0.103845	49.8909	0.0539945	1202614	2538336	581064	161888	14842	139	0
1200	2434.04	2.02836	353.602	0.294668	163.933	0.136611	2434.04	353.602	41.7312	0.034776	91.1468	0.0759557	48062	2130825	35	20170	312	0	16000
1710	317.215	0.185506	118.892	0.0695277	0	0	317.215	118.892	10.3671	0.00606265	41.2559	0.0241263	234959	327837	227380	230322	119	1686	0
681	521.021	0.765082	281.868	0.413903	0	0	521.021	281.868	10.8924	0.0159948	23.4583	0.0344469	1930517	2102412	463256	473300	417356	1896	113309
827	279.469	0.337931	400.6	0.484401	110.951	0.134161	279.469	400.6	1.96983	0.0023819	0	0	83161	6461536	17585	17839	17859	0	14197
520	337.439	0.64892	204.506	0.393282	0	0	337.439	204.506	5.75627	0.0110698	7.67552	0.0147606	991884	53294	115959	73917	18167	8136	8787
735	31.0997	0.0423125	72.77	0.0990068	0	0	31.0997	72.77	0.299122	0.000406969	15.3511	0.0208858	144027	8848	326	1855	575	114	0
1330	100.614	0.0756497	417.903	0.314213	0	0	100.614	417.903	19.0855	0.01435	38.1857	0.0287111	73924	209648	81021	82367	68420	68315	21546
1366	311.446	0.227999	8.659	0.00633895	57.0008	0.0417282	311.446	8.659	12.5048	0.0091543	29.6467	0.0217033	0	174756	14644	90793	14579	3684	1720
697	0	0	0	0	0	0	0	0	4.52331	0.00648969	14.3916	0.0206479	8026414	11324530	3170226	611668	292902	130511	16234
1728	179.295	0.103759	237.793	0.137612	244.081	0.141251	179.295	237.793	8.81316	0.00510021	14.3916	0.00832847	488153	774636	378602	392008	39802	39961	55331
1634	285.542	0.17475	753.598	0.461199	210.084	0.12857	285.542	753.598	14.2193	0.00870212	36.8905	0.0225768	2534367	1956192	642238	72841	5415	796	5245
2823	0	0	0	0	0	0	0	0	0	0	0	0	0	71237	7637	8845	9134	9121	386
925	304.341	0.329018	0	0	0	0	304.341	0	6.60258	0.00713792	2.78238	0.00300797	265566	1827336	274106	35895	13227	307068	396439
912	579.964	0.635925	0	0	0	0	579.964	0	5.88031	0.0064477	4.31748	0.00473408	77545	241562	78961	53903	79606	56985	139465
702	105.738	0.150624	118.892	0.169362	283.882	0.40439	105.738	118.892	6.42018	0.00914556	15.0632	0.0214576	227642	51804	155711	52404	47676	506	223
543	211.476	0.389458	0	0	0	0	211.476	0	3.60405	0.0066373	0	0	0	77098	3582	4199	2659	3737	27027
1165	313.438	0.269046	242.875	0.208477	86.5266	0.0742717	313.438	242.875	10.8851	0.00934345	16.9821	0.0145769	89391	779	27362	27828	13192	2012	19012
681	84.5402	0.124141	377.826	0.554811	92.1409	0.135302	84.5402	377.826	9.33115	0.0137021	22.4989	0.033038	109811	23756	148641	66452	517	288	0
1377	56.7348	0.0412017	593.439	0.430965	177.522	0.128919	56.7348	593.439	52.1275	0.0378559	46.0531	0.0334445	807737	1185082	475304	106870	63080	826	0
3032	9646.79	3.18166	1174.89	0.387498	107.967	0.0356092	9646.79	1174.89	52.5069	0.0173176	86.3017	0.0284636	82783	44558	38002	10764	9966	1867	13141
542	191.788	0.353852	323.158	0.596233	0	0	191.788	323.158	6.11377	0.01128	7.67552	0.0141615	71345	19006	92825	18678	17798	1727	648
6873	0	0	118.892	0.0172985	110.951	0.016143	0	118.892	1386.61	0.201748	1604.95	0.233515	616291	600967	314162	2576	2601	149487	77417
751	180.978	0.240983	1431.03	1.9055	261.083	0.347648	180.978	1431.03	8.95178	0.0119198	0	0	740809	212808	690936	167761	55361	0	22523
817	180.414	0.220826	142.107	0.173937	23.1265	0.0283066	180.414	142.107	180.991	0.221531	85.8219	0.105045	742633	696354	666082	662449	662449	21150	38529
634	0	0	118.892	0.187527	110.951	0.175002	0	118.892	7.32485	0.0115534	24.5617	0.0387408	447080	7351801	535185	387771	42363	14876	0
823	96.6142	0.117393	116.808	0.14193	87.5809	0.106417	96.6142	116.808	11.498	0.0139708	20.8678	0.0253558	370472	155191	64476	141303	43583	13329	0
2408	211.476	0.0878222	475.598	0.197508	0	0	211.476	475.598	17.9473	0.00745321	32.2852	0.0134075	10777	338842	4440	4662	4662	4632	0
1771	0	0	0	0	0	0	0	0	15.4668	0.00873338	51.8098	0.0292545	95	488719	1194	1157	0	0	2094
887	211.476	0.238417	87.1878	0.0982951	0	0	211.476	87.1878	7.10598	0.00801125	2.0628	0.00232559	1646	222010	2658	3442	3482	3220	20682
1036	0	0	84.2154	0.081289	0	0	0	84.2154	1.16731	0.00112674	15.8308	0.0152807	490876	155004	384337	303065	33751	1213	0
1392	0	0	0	0	0	0	0	0	19.7712	0.0142035	20.58	0.0147845	160346	23513	135691	15141	15129	4615	6766
1145	10.1141	0.00883324	0	0	60.7149	0.0530261	10.1141	0	6.41289	0.00560077	16.6943	0.0145801	4666532	21106013	1111038	4320052	21349	379	874418
880	135.344	0.1538	1833.1	2.08306	134.213	0.152515	135.344	1833.1	30.4375	0.0345881	57.7583	0.0656344	460713	100220	308254	48473	28694	6013	8193
510	36.9981	0.0725454	58.4703	0.114648	0	0	36.9981	58.4703	5.23099	0.0102568	0	0	1389544	1477649	405367	371702	2168	2542	0
2872	1656.8	0.57688	5395.99	1.87883	741.815	0.258292	1656.8	5395.99	42.2127	0.014698	62.2677	0.0216809	59471	3359	49471	50495	930	138	0
796	516.263	0.648572	748.126	0.939856	198.202	0.248998	516.263	748.126	8.71832	0.0109527	15.1592	0.0190442	65135	83907	84803	9418	9285	9447	17400
1293	2436.46	1.88435	232.501	0.179815	136.218	0.10535	2436.46	232.501	37.3538	0.0288893	106.546	0.082402	5322	37211	360	29287	0	0	0
18795	0	0	0	0	0	0	0	0	191.971	0.010214	44.1342	0.00234819	0	332612	48198	11138	9598	1658	0
1285	656.797	0.511126	1324.89	1.03104	73.8761	0.0574912	656.797	1324.89	0	0	0	0	349490	196420	454072	23756	3163	28089	190
888	941.475	1.06022	101.728	0.114558	66.041	0.0743705	941.475	101.728	8.59428	0.00967825	10.9376	0.0123171	355235	772486	337695	337311	42854	206635	103678
425	96.0244	0.22594	215.155	0.506247	101.496	0.238814	96.0244	215.155	2.12304	0.00499538	0	0	569035	1418333	480224	161217	23713	574	0
1440	162.989	0.113187	94.265	0.0654618	86.9427	0.0603769	162.989	94.265	5.79275	0.00402275	16.9821	0.0117931	792268	1339244	789456	60647	60599	6314	0
1696	105.738	0.0623455	356.677	0.210305	110.951	0.0654193	105.738	356.677	22.7333	0.0134041	66.2014	0.0390338	1979329	1797427	1743349	1294052	1064500	961290	24690
1365	495.356	0.362898	820.35	0.600989	77.5782	0.0568338	495.356	820.35	38.5576	0.0282473	54.4482	0.0398888	0	161095	11986	12653	10082	0	0
1095	1047.76	0.956859	159.857	0.145988	33.4204	0.0305209	1047.76	159.857	15.4814	0.0141383	65.2419	0.0595817	1980	205966	194772	112472	39951	5815	3291
764	1494.7	1.95641	350.434	0.458683	262.059	0.34301	1494.7	350.434	101.001	0.132201	91.9144	0.120307	426726	33873	5703	5765	5625	286	0
1230	419.953	0.341425	176.241	0.143285	110.951	0.0902041	419.953	176.241	4.14394	0.00336905	14.3916	0.0117005	286146	217692	16665	4032	3992	1201	14570
555	105.738	0.190519	237.785	0.428441	0	0	105.738	237.785	12.016	0.0216504	4.89314	0.00881648	335024	38229	37265	200049	2081	473	0
2976	135.006	0.0453648	0	0	0	0	135.006	0	9.27279	0.00311586	26.8164	0.00901088	1714153	1973292	1729866	1302820	66335	3057	75439
1473	9643.27	6.54669	517.709	0.351466	346.365	0.235142	9643.27	517.709	150.933	0.102466	92.8738	0.0630508	750652	27892	614197	55931	49792	3700	8260
837	319.973	0.382286	118.892	0.142046	76.518	0.0914194	319.973	118.892	12.1108	0.0144693	40.1526	0.047972	14728	176210	22808	2573	2561	0	4917
