DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	DistancetoOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
1	529	208.718	156.545	0	0	5.25288	34.7797	191918	22142	33970	33970	32896	1637721	14724
1	545	252.98	87.1878	0	123.1	5.11426	21.1077	1129510	672	146685	22838	176029	2575313	499068
1	364	16.5503	2.47415	0	0	0.714974	4.74923	1229387	356	153047	15808	236471	2675190	399372
1	1364	45.973	32.6954	0	372.2	0	0	14602	119	109402	109442	161402	23846	88119
1	523	0	118.892	0	29.5	3.84481	17.8456	0	3929	125029	119372	177029	39473	103746
1	1325	479.682	237.785	88.025	0	21.887	36.4587	0	13976	245902	63815	587934	330171	601197
1	847	0	20.3969	0	116.2	5.28206	3.35804	5227	503	354037	8289	630342	438306	636451
1	814	0	190.147	8.77401	81.1	8.16385	11.2734	8906	19213	309725	36790	584620	404323	590729
1	715	0	0	0	747.9	4.16582	6.57216	0	2432	2538	2292	30473	45727	73313
1	719	209.624	47.0428	0	0	9.38223	13.4322	3667	1493	21423	21423	21752	41607	135858
1	817	0	0	0	2.1	0.890072	0	15880	5759	52632	15272	69131	126164	188449
1	716	85.4021	81.2286	59.9682	0	4.75677	0	0	10140	11497	11517	48523	6948	307164
1	669	0	380.467	161.328	613.9	2.1887	14.3916	24750	2452	90671	96171	500764	155273	1038383
1	643	99.3317	351.288	287.662	15.4	11.4396	14.1517	0	5777	41062	41042	40664	354464	1522244
1	430	77.7043	54.3253	10.111	149.8	3.26846	4.22154	3662	3918	34569	3456	34412	487945	153145
1	702	508.278	78.5436	0	147.5	15.89	0	1521	0	18884	5881	20720	258860	977
1	905	440.422	428.025	114.777	69	10.8268	0	958	9211	5220	5350	29617	151036	0
1	647	301.458	301.068	91.7401	775.8	2.33461	33.3885	0	3099	86496	3341	72407	28712	81964
1	429	253.46	184.165	64.7822	467.4	3.54569	0.287832	3279	1433	18365	15725	18103	5593	28505
1	1098	0	326.926	110.951	261.7	3.1955	2.49454	2646	3558	72584	2898	83612	16713	108426
1	674	0	170.17	0	0	5.95326	11.6572	0	508	33193	8450	32654	2553	73302
1	486	55.2747	0	0	90.6	10.1264	6.04447	25545	13	7599	7406	92647	37479	87630
1	1244	479.04	118.892	2.29554	657.8	3.21009	16.7902	59702	2177	53004	3062	2908	12126	204333
1	702	211.476	243.723	0	213.7	13.0009	21.8752	5336	1256	3160	1645	585229	842852	497234
1	744	0	112.465	0	101.1	10.8997	16.5024	17274	12066	120245	15511	117733	1037216	102478
1	469	0	32.1739	80.9155	0	0.992209	6.71608	0	29372	222825	86400	220313	934544	205058
1	565	157.837	243.245	38.2331	0	11.2718	33.8203	24702	7428	303578	130181	365508	789280	350253
1	702	0.91112	379.296	20.1201	0	2.20329	0	779	7346	36971	119205	706887	447597	691632
1	878	94.6377	59.3777	0	0	2.08656	28.3994	12558	3919	52202	104041	722118	432433	706863
1	589	66.7803	0	0	419.8	8.65266	19.7645	940	1966	203556	37430	873472	281554	858217
1	370	62.682	73.2365	0	0	2.45134	10.9376	1957	526	234157	3781	1107536	47647	1092281
1	818	436.1	114.925	0	451.7	10.7684	10.362	6559	3171	37381	4140	1304204	148593	1288949
1	634	111.255	0	0	0	3.75727	12.1849	11940	6346	2944	2904	259905	58493	309778
1	647	25.0857	2.47415	0	1.1	6.39101	4.98909	41699	10677	46647	10206	167124	150756	216997
1	372	183.194	97.0699	0.92358	237.1	12.6653	3.83776	49716	708	18771	11657	18364	427555	148398
1	558	444.314	19.8154	0	239.3	3.57487	10.6978	3517	1295	5150	5097	16009	24557	32374
1	833	189.413	661.528	0	115.3	11.6585	15.351	18690	113	75376	75384	375635	123613	566575
1	548	242.134	198.625	87.5901	0	9.67405	7.86741	7650	424	5183	430	93967	863459	25642
1	344	0	0	0	294.5	0	94.6008	2218	1269	27768	27788	27154	710867	266403
1	624	55.8539	107.569	36.2291	504	2.55348	7.77146	0	6334	301628	47722	320435	360709	616433
1	587	14.7114	116.911	26.0161	421.6	1.16731	0	6520	7833	79669	14503	79716	41184	712066
1	1039	0	118.892	0	278.7	8.88611	28.6873	15404	26634	59339	6984	32439	306503	92486
1	611	174.59	205.079	0	0	8.2441	0	24786	9581	147007	32088	270884	52776	485321
1	777	96.5433	0	110.951	47.9	10.4255	5.70867	37919	1860	133821	45221	257698	39590	492902
1	656	211.477	289.746	0	262.8	13.1614	13.4322	3078	2915	5309	4211	117969	99512	353173
1	614	15.8435	0	89.9678	611.1	14.2411	9.97818	1278	4342	10395	8517	86943	208638	114873
1	1237	87.9187	0	3.4632	0	5.85112	15.3511	7243	3752	92187	1176	210169	97157	268227
1	724	0	482.004	0	118.3	8.11278	18.4212	0	17054	78804	11200	223471	83774	281529
1	633	179.843	61.5915	68.5316	196.2	7.06221	24.2738	13309	406	613	404	17458	178322	22334
1	571	453.132	118.892	0	326.2	6.47126	19.5246	4016	1856	1721	1103	1298	7510	122552
1	823	202.267	118.892	110.951	351.5	12.0451	0.383776	268	2549	17223	17023	116067	528206	93430
1	797	61.1634	20.1972	104.951	392.8	6.57339	5.03706	16152	11531	119825	54630	119004	557441	114033
1	621	0	835.664	104.324	236.3	5.26017	0	13697	3804	26613	0	67364	65807	122
1	558	0	118.892	77.2832	59.8	12.6361	0	110	3966	911	915	7738	230889	23734
1	745	99.0269	327.417	16.834	0	10.068	12.3288	4803	16311	24754	22974	23241	59538	97356
1	721	91.8365	0	176.581	43.9	5.21639	4.50937	42754	73614	189410	188690	188653	2984974	477148
1	846	871.891	118.892	255.395	392.1	12.1254	6.71608	0	131338	247134	246414	246377	3042698	534872
1	308	90.9894	0	0	0	2.88178	5.80461	13687	73132	351188	350468	350431	3146752	638926
1	611	0	0	42.4696	0	2.83801	3.31007	0	63051	436937	33697	251998	948162	476407
1	2271	0	0	0	0	0	7.67552	498	59455	433341	30101	248402	944566	472811
1	421	127.166	470.804	0	3	5.67602	25.1373	3942	56165	430051	26811	245112	941276	469521
1	678	112.532	425.9	0	321.3	3.41437	0	30809	31094	272721	36302	87782	783946	312191
1	614	191.271	39.1763	46.6455	301.1	3.16632	6.42825	26111	24770	203681	18821	18742	714906	243151
1	1212	1108.58	0	0	398.3	6.77038	2.11077	14715	2639	100080	100134	137283	95670	134246
1	570	292.389	0	95.6475	367.6	7.04032	18.9489	0	7735	39669	7542	98570	9339	186683
1	710	94.0515	0	144.648	261.1	8.70373	23.0745	49692	1024	27140	19920	26491	229854	34192
1	798	166.817	0	0	230.1	7.61667	19.0929	8110	250	114730	67214	588547	5362	960021
1	843	83.6873	0	0	636.3	7.27377	14.6794	379797	21031	42299	31635	87332	113036	1461669
1	573	702.936	237.808	0	219.3	17.247	56.3671	24718	321	121254	426	120581	13462	341429
1	577	15.8193	0	9.94734	139.5	1.8458	0	14530	8456	236754	13941	96700	96165	456929
1	704	0	0	0	56.7	0	0	37132	106	385537	11457	50634	50838	571104
1	497	105.738	139.486	0	0	7.88662	15.351	6414	12075	145167	130671	143836	310138	143255
1	620	34.3278	262.407	0	618.3	3.79374	12.4248	15345	3	36812	36872	96862	511867	98933
1	615	62.5708	85.6677	0	112	1.8604	0	3528	14594	219055	90152	218607	211988	829273
1	283	0	0	0	0	7.20812	2.63846	9306	9350	160145	49729	1452801	689552	2063467
1	1421	5689.48	320.391	303.128	1586.4	121.874	73.685	3791	1003	819649	148952	1937682	1349056	1935939
1	897	2801.77	293.816	314.164	1209	30.6199	23.8421	4364	3372	946619	22346	1811076	1476026	1809333
1	854	387.403	314.942	18.4716	29.5	5.39879	0	9879	17497	1336869	24849	1335274	1951550	1333531
1	337	108.496	118.892	0	112.2	4.17312	13.1923	44068	9418	817928	57108	816333	2469956	814590
1	643	915.662	307.14	190.9	171.2	8.53592	7.67552	15222	7446	739012	8222	737417	2549622	735674
1	605	202.007	76.7841	0	260.6	7.10598	7.00392	5020	8472	635774	65733	634179	2652990	632436
1	889	78.9805	6.43266	95.9494	58.9	2.20329	22.0671	5444	3247	606960	36919	605365	2677518	603622
1	1026	245.497	0	110.951	555.7	7.09139	28.1116	0	2632	355946	63035	354351	2426504	352608
1	1082	317.215	0	0	71.1	6.56609	0	38361	41	168041	50057	166446	2238599	164703
1	436	237.221	0	81.1091	116.6	0.408558	16.4064	0	22349	117566	75706	115971	2188124	114228
1	1640	0	0	73.8784	143.9	4.87351	9.21062	452	4327	89938	78260	78225	1887716	183298
1	508	56.3638	78.7213	11.4777	0	6.66094	6.71608	4455	5251	109556	81070	153181	152593	275987
1	706	178.168	105.865	12.4683	196.4	5.69062	21.1077	31630	404	27813	2074	26793	317813	110680
1	525	0	97.5006	5.35626	121.9	2.14493	7.67552	24072	1490	90282	16882	217618	587187	232208
1	915	86.0841	0	204.303	357	7.76258	1.5351	0	2891	44389	2942	66212	435781	80802
1	497	0	26.8914	299.909	594.8	5.53741	0	25403	3767	17477	4238	42867	67672	61464
1	649	0	0	0	154.1	5.31854	6.09244	0	19997	579362	87334	454640	2481212	1540618
1	932	105.738	303.501	0	360.8	14.9707	2.01482	56110	184	4705	1000	3501	1391306	32536
1	947	0	184.715	63.5841	0	9.73241	31.9973	16144	982	15004	11822	11629	1185790	39336
1	1794	46.2688	89.4678	0	32.3	11.8628	9.64237	0	6710	40267	17264	133782	3192	137652
1	582	962.34	249.277	159.099	216.8	16.9989	27.0082	0	1033	8480	6760	8556	134657	999
1	1088	0	0	0	0	0	0	20695	0	874	94	42089	83884	7664
1	343	0	0	0	0	0	0	11006	459	1434	1834	1148	140916	0
1	893	0	118.892	0	0	2.04279	7.67552	7474	4515	11237	6416	9828	114038	0
1	5865	211.477	0	0	209	50.2161	13.4322	7701	1909	78469	12759	117743	49106	294106
1	647	14.4396	224.712	68.6548	230.7	10.5349	7.67552	2426	1171	14188	14168	996806	335547	1143384
1	548	0	0	0	0	0	0	372809	986	51927	14436	93783	11232	184134
1	748	0	0	0	0	0	0	270386	0	136708	32267	182535	25505	285634
1	622	0	0	0	0	0	0	10386	3081	45341	3150	44796	49348	118494
1	690	0	0	0	0	0	0	7324	985	155791	36800	303139	608744	825610
1	2687	302.503	221.932	221.902	1432.8	86.2494	36.4587	0	12225	90517	22013	550391	855996	1072862
1	606	0	0	0	0	0	0	22301	15	5798	3288	57834	116167	43163
1	786	0	0	0	0	0	0	2275	0	54358	1634	87448	36466	35751
1	478	0	0	0	0	0	0	0	3525	8792	8732	7611	123691	2004
1	577	0	0	0	0	0	0	0	6668	6745	4545	6276	216311	12814
1	3240	105.738	1070.11	221.902	1880.3	103.161	44.1342	0	0	28810	11705	29443	233673	87632
1	581	0	0	0	0	4.87351	0	0	4496	5949	5589	2546	66975	310
1	1093	0	0	0	436.3	4.69841	19.7645	0	2807	3415	3445	8290	50098	13780
1	1067	0	0	0	0	0	0	29	9593	102851	102704	298970	158669	322049
1	986	104.163	163.06	172.729	2612.1	47.772	79.3457	8798	4306	2437	1321	983	41092	13163
1	1112	0	118.892	0	235.2	9.77619	7.67552	9987	9175	37277	37257	64220	180686	46199
1	1028	0	0	0	138.2	0	6.71608	6143	5646	15778	1077	11362	209473	403
1	401	0	0	0	47.6	0	5.70867	0	683	620	640	153	229836	6352
1	449	0	0	0	0	2.33461	0	0	16132	56760	23980	25834	55946	39381
1	607	70.7921	0	0	311.9	9.33116	6.71608	562	0	713	713	5902	52679	3802
1	565	72.6621	0	0	169.4	0	7.67552	1006	0	44551	49130	51884	170918	10841
1	584	0	0	0	0	0	0	18336	3338	3894	3894	3469	41177	31216
1	621	0	0	0	0	0.350191	0	6756	9344	592261	71166	1161096	872425	1188843
1	883	0	0	0	0	0	0	7148	2319	821913	35104	1448385	978836	1476132
1	798	0	0	0	778.4	0	0	5899	3249	132419	84773	933472	289342	2165205
1	500	0	0	0	0	0	0	2131	985	147684	18552	118013	1084528	1998375
1	550	0	0	0	23.8	1.27674	0	33223	3155	294792	54576	288488	1527702	1555190
1	907	545.16	375.102	360.002	20732.9	456.169	945.816	39463	9395	301032	60816	281528	1533942	1548230
1	416	215.839	234.719	160.138	36998.4	725.751	815.62	0	1820	57858	5167	25181	1579628	1291883
1	328	0	0	0	4223.9	558.936	176.921	14230	21494	86380	24426	84149	1215900	928155
1	1164	60.3475	149.468	0	449.8	21.566	22.0671	0	2233	161421	50240	159190	1140930	853185
1	591	0	0	0	73.8	0	13.4322	21033	4303	108883	38003	107574	338693	50948
1	515	0	0	0	0	0	0	692	2502	17626	15490	17201	172644	24143
1	774	0	0	0	0	0	0	45584	20266	84803	51003	175560	606764	294463
1	758	0	0	0	51	10.5641	6.71608	0	10952	181094	694	75152	76634	1087292
1	398	122.466	188.441	41.0917	0	3.77915	0	3178	335	96331	1573	57533	173715	337497
1	835	0	213.838	0	370.6	3.66972	0.143916	2547	1858	92299	16003	276159	22206	266194
1	1247	48.472	122.034	0	208	14.2703	9.35454	2248	5453	25450	22060	24951	351915	36608
1	842	0	68.3276	110.951	466	4.5306	1.00741	0	1514	14937	14934	116152	2212	124445
1	1193	105.738	293.705	0	69	10.0972	21.1077	0	8362	108134	22397	228024	150	267499
1	581	0	0	0	53.9	1.91876	0	9958	8637	9397	5663	8678	21767	145428
1	567	240.624	0	0.92358	180.7	5.51552	1.96685	0	4742	7248	7108	6539	191388	27577
1	951	6.43622	236.933	110.951	252.6	8.13466	7.67552	0	7084	4938	4798	4229	193730	29919
1	890	0	237.785	0	281.7	5.46445	17.7496	0	4398	428514	63067	915373	1086955	953081
1	571	373.061	60.9196	62.8579	201.9	10.4839	7.67552	0	8411	102885	4543	812222	555012	817421
1	488	194.141	185.768	0	0	4.07827	13.0004	13017	1789	4286	4666	1080	80890	5614
1	559	68.0082	71.0073	0	224.8	5.36961	0	0	9832	252183	90724	253571	424092	348816
1	575	0	60.437	0	0	2.71399	6.71608	2306	5901	12110	11344	36868	38880	151749
1	579	209.487	220.215	71.4918	139	2.42216	4.4614	192997	38745	182188	7399	181718	373579	281621
1	603	105.738	470.637	0	75.2	5.72709	26.8164	112772	124811	125266	123406	140902	130516	134971
1	504	1.7604	237.799	144.646	0	4.28985	17.7017	11256	65	10046	10046	18272	92554	48165
1	850	0	67.7387	219.905	69.7	5.69062	4.70126	0	2897	12233	5389	5014	121280	2813
1	1051	145.275	118.892	0	0	2.74317	16.5503	4204	3887	78339	15959	153020	75579	117550
1	712	84.1101	5.93796	0	69	7.96687	15.351	0	14587	7676	7656	40897	148	83966
1	574	102.56	0	0	204.8	4.08557	8.0593	23358	378	738	758	179	37163	3541
1	969	141.28	286.841	83.3042	0	8.61617	13.4322	0	1409	26438	12559	36800	123073	948
1	637	73.8306	71.913	0	282.3	7.95957	26.7204	0	759	13478	11943	13187	118358	2064
1	668	345.095	603.095	0	412.3	4.44306	7.67552	6143	3266	12033	1293	9178	80762	0
1	1311	74.5795	150.501	36.4811	2	6.63905	14.3916	3337	176	29608	7546	60169	209351	66719
1	354	0	33.6862	0	21.4	0.160505	0.575664	33958	2180	157194	3886	3971	3493	245649
1	731	282.7	118.892	32.3253	158.1	6.13565	4.17356	11591	8259	21902	21093	26362	37431	116271
1	510	25.2196	0	317.339	574.8	5.73439	13.4322	10434	7772	42676	7793	37825	238940	368881
1	527	101.272	220.949	0	92.4	4.65463	7.67552	0	515	18940	2286	14089	262459	392400
1	684	138.956	480.639	0	0	12.0305	0	10774	14348	40520	7300	39557	304376	24849
1	974	105.738	0	110.951	132.2	1.1819	14.3916	4695	4320	3946	3906	54778	322139	12667
1	518	0	0	0	497.1	1.16731	12.5687	32793	471	36668	21594	21572	22798	207794
1	637	58.2813	0	0	866.8	1.24026	0	2592	2125	233199	0	174180	79509	404325
1	804	0	0	0	123.1	1.64882	8.53902	3446	1653	250665	79864	108720	1318937	741674
1	2516	104.207	77.2334	0	2795.7	10.6225	23.0266	28913	0	10681	9941	10080	1872611	187195
1	2372	290.733	199.101	110.951	3507.7	36.6242	84.1429	0	1051	842383	23502	1375570	2346006	1500530
1	704	252.327	0	0	2140.2	18.0349	27.7278	3144	9242	1256859	64378	1497904	1885826	1960752
1	384	88.9603	0	0	25355.8	14.8686	124.247	11733	4627	999378	14395	1240423	1628345	2218046
1	687	273.164	265.858	0	29233.5	477.676	725.337	787	6657	391860	2257	632905	1020827	1848230
1	444	0	32.6369	0	5906.6	4.64005	51.7138	0	90	83342	15230	324387	712309	1539712
1	1088	951.447	467.574	388.738	27025.5	1851.46	929.505	22418	4100	24787	24771	82199	470121	1297524
1	1736	548.772	627.537	223.077	44990.3	892.552	452.856	13864	17629	135497	72837	110987	175447	1002850
1	440	50.8209	47.2789	69.6461	3058.5	138.158	91.1468	1624	1828	47298	4359	70934	7378	819627
1	1107	416.265	506.492	245.161	19409.6	1351.52	657.888	181	4090	470640	20007	1066790	1231572	1106936
1	7428	2215.6	2753.48	2341.96	208123	9519.74	5896.91	962	3777	679681	42989	934905	1022799	946421
1	3610	1704.91	1380	656.457	32655.4	13326.1	2681.44	3277	7035	11805	11825	11217	299581	44999
1	1268	576.932	913.427	112.345	1573.2	1148.28	603.68	0	4398	7099	7099	60226	85887	65650
1	1098	449.397	482.87	288.444	3721.7	11308.2	2474.4	40899	1723	22450	3982	37295	9481	68794
1	387	0	89.1693	0	238.7	0.0729567	7.67552	6120	8025	20452	19952	78276	112935	227
1	502	0	51.52	0	158.6	0.321009	1.91888	0	912	2473	2453	24337	5431	75833
1	608	142.884	255.765	15.4469	0	10.0972	5.94853	29657	4866	80082	34960	232367	75722	327007
1	667	28.5033	118.892	0	0	9.29468	0	19345	663	337117	109175	517946	361301	612586
1	527	33.7921	0	0	135.5	2.77964	0	7172	5247	91417	32894	763872	607227	858512
1	810	7.4817	96.0792	0	59.2	5.8876	5.80461	17915	1791	324041	15937	1233840	1077195	1328480
1	638	0	118.892	0	274.4	5.89489	9.35454	2219	20461	573616	6030	1483415	1326770	1578055
1	1072	444.485	180.761	0	125.6	10.0242	58.6218	18805	6188	1017578	40752	1927377	1770732	2022017
1	708	0	0	95.3729	0	8.63807	0	0	26567	1037957	61131	1947756	1791111	2042396
1	332	0	52.5108	0	0	0.233461	0	4088	15696	951848	94953	2165842	2009197	2260482
1	485	0	0	0	294	9.29467	9.2586	9023	8764	344158	36159	2449498	2861239	2622901
1	835	16.5503	214.499	0	55.5	9.14876	27.2481	0	9058	262162	16502	1467587	1879328	1640990
1	864	602.111	25.76	0	459.7	6.87981	17.4138	8482	3352	295816	50156	1434571	1846312	1607974
1	677	397.207	0	10.7125	628.7	5.38419	10.5059	21070	8673	560599	89904	1169709	1581450	1343112
1	732	100.043	377.986	66.6478	122.8	4.17312	26.1448	0	2774	647096	3312	1083117	1494858	1256520
1	797	546.248	103.461	93.7372	196.8	17.7795	6.90797	0	13133	800622	113321	929752	1341493	1103155
1	591	194.698	3.46381	0	0	2.20329	0	9564	3189	866536	179235	863328	1275069	1036731
1	374	0	51.52	0	53.3	1.12353	2.7344	12596	3213	882013	194712	847995	1259736	1021398
1	532	152.485	18.7425	0	88.1	5.63226	6.71608	12191	2494	152124	13093	12995	397951	159613
1	622	68.04	118.892	0	261	6.14296	4.89314	19272	130	246	266	0	246073	7735
1	972	195.442	297.164	0	0	11.8409	23.0745	0	4696	11962	5645	8073	15151	19319
1	736	130.564	180.213	74.2722	32.7	5.44986	13.768	20761	6890	4621	4661	75233	95158	142130
1	491	0	68.1083	0	253.6	5.25288	40.6803	3441	1945	2691	2796	50236	335771	85094
1	482	0	61.4277	0	8.3	8.90801	0	15583	0	43808	1843	55995	459298	91557
1	710	135.366	344.139	0	0	7.35403	27.8238	0	355	45322	28504	89029	605370	53659
1	399	105.738	237.801	138.495	170.4	7.93039	14.3436	5357	47463	598074	216414	641781	1158122	606411
1	436	196.126	0	0	170.5	6.09917	3.45398	6117	62320	614978	199534	658685	1175026	623315
1	711	95.192	3.96308	75.4545	0	1.16731	6.71608	16712	41306	635443	178520	679150	1195491	643780
1	480	0	118.438	0	59.3	2.96933	0	7810	32404	644919	169618	688626	1204967	653256
1	1374	38.0681	57.6476	0	1195.1	142.922	258.089	1546	10130	688222	126449	731929	1248270	696559
1	464	13.0099	98.5616	0	28.7	4.02721	13.4322	1961	31129	709221	104770	752928	1269269	717558
1	878	122.902	475.609	110.951	255.6	10.71	11.2254	3175	39396	717488	94817	761195	1277536	725825
1	1001	105.738	0	0	232.9	13.1322	13.4322	2501	46802	724894	89411	768601	1284942	733231
1	439	84.5903	0.49483	29.0928	77.9	1.89687	12.9525	6681	22321	756163	57662	799870	1316211	764500
1	569	110.024	94.7847	46.8704	77.9	15.9629	14.8234	7857	19529	759659	54870	803366	1319707	767996
1	379	0	3.95864	0	125.2	1.1819	0	0	8730	1066133	11393	1109840	1626181	1074470
1	1089	105.738	0	193.584	318.7	12.5267	22.0671	0	11909	1087781	4325	1131488	1647829	1096118
1	673	0	20.8078	0	47.1	3.54569	7.67552	852	3886	2469576	387156	2513283	3029624	2477913
1	4960	0	0	0	0	0	0	6083	22752	2498183	415763	2541890	3058231	2506520
1	773	42.8226	231.511	998.171	217.9	39.0464	109.568	26704	2776	2518804	436384	2562511	3078852	2527141
1	1026	0	118.892	0	0	11.0748	21.1077	23036	1800	2524718	442298	2568425	3084766	2533055
1	1180	0	203.143	92.744	465.4	17.0865	32.621	9883	795	2538432	456012	2582139	3098480	2546769
1	547	375.063	397.323	0	100.7	6.5661	0	15286	36736	2577709	495289	2621416	3137757	2586046
1	650	422.953	0	110.951	199.3	6.79956	21.1077	29023	50473	2591446	509026	2635153	3151494	2599783
1	714	105.738	241.769	63.5099	138.9	7.38322	14.3916	31835	53285	2594258	511838	2637965	3154306	2602595
1	419	0	118.892	0	0	2.04279	7.67552	0	14199	1533344	407945	2061007	1877094	2049742
1	425	0	202.77	0	0	2.00631	4.31748	0	10587	1529732	404333	2057395	1873482	2046130
1	600	105.738	21.7976	0	59.5	10.7903	23.1225	9009	14473	1017265	35249	1544928	1361015	1533663
1	651	114.294	48.6567	6.3696	204.6	8.92989	13.4322	2784	2108	90568	69333	285062	101149	273797
1	890	0	118.892	0	0	14.4454	2.68643	0	6877	39265	18030	233759	49846	222494
1	591	317.215	118.892	41.3197	116.7	2.33461	0	0	1850	27576	1915	2682	4012	29252
1	773	274.92	118.892	0	90.9	7.21542	22.0671	31	102	6952	111	14940	29079	798
1	1418	211.476	0	0	0	21.2231	27.9677	4524	3820	23813	2543	71447	455691	26408
1	1552	151.711	421.098	260.15	328.5	12.0743	5.37286	23696	13032	16459	16599	15637	351184	3763
1	570	151.304	0	44.7936	201.3	6.78497	13.1923	0	9651	0	0	156917	221824	253403
1	559	0	0	32.9027	5.5	4.3628	0	19253	1671	12328	1838	85112	293701	181598
1	1402	366.866	0	109.434	594.3	3.13714	2.68643	253	4880	24735	8211	9093	36745	154462
1	516	105.738	66.3816	63.5099	0	1.8531	0	0	221	30198	258	40720	5092	122809
1	755	166.423	629.178	110.951	611.3	11.498	34.9236	0	1131	11285	315	8570	472628	3280
1	845	317.214	350.23	0	289	3.56028	0	7380	439	3524	3504	2197	69739	0
1	564	44.3551	43.339	0	37.2	1.27674	2.15874	0	10816	10190	10170	9651	126730	179428
1	407	463.669	0	31.0887	0	7.98145	12.1369	0	8279	11242	11244	16726	229587	10567
1	681	124.723	337.032	0	353.4	10.3234	6.71608	0	429	34506	6382	14937	130529	1036
1	549	68.0082	98.1915	160.574	119.3	0.780637	0	1697	4314	5239	3899	4474	3691	39338
1	875	161.001	273.885	4.6179	624.9	10.462	15.351	1318	2266	4004	4024	42311	27189	24027
1	377	0	303.819	0	204.9	0.802522	0	3243	13943	23893	5573	51468	724479	124889
1	1073	225.787	318.39	65.0128	192.1	6.07729	8.01132	16802	688	31230	567	30061	361146	3481
1	535	0	39.8326	0	82.4	5.95326	6.71608	0	5351	21587	11687	20282	89773	120134
1	981	312.421	453.728	110.951	69	16.5903	42.839	5235	11756	37229	12342	23467	13604	276627
1	455	11.953	0	0	31.1	4.5306	0	0	3094	162368	25559	635360	413874	1748115
1	680	178.403	262.709	0	402.7	2.1887	6.71608	6964	5116	33076	8552	114884	105188	1227639
1	789	159.067	255.619	0	0	4.81514	0	43908	3791	492015	34835	370800	163998	619585
1	528	105.738	198.11	4.15611	70.2	3.16632	14.7754	38683	2336	5914	5874	102869	139968	311717
1	474	201.147	0	106.718	104.4	4.3774	26.2887	21132	1274	129299	30281	373817	284103	834246
1	484	57.7826	379.997	0	204.2	5.99703	0	18011	6490	202903	64428	250415	648482	774767
1	495	133.904	71.0688	55.468	0	3.75727	12.7126	872	1776	21667	21666	21190	23314	154297
1	1032	45.973	173.394	0	227.4	3.38518	29.215	79729	2541	26908	8098	26238	3666	589800
1	955	665.489	71.8274	196.114	253.4	3.56028	6.71608	0	5728	3681	3636	218069	104508	309386
1	480	165.434	43.2949	0	83.5	47.276	48.5477	36666	23200	54100	19122	289152	66763	315821
