DSB_type	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	DistancetoOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
1	831	302.269	0.363741	197.112	0.237199	0	0	859	1.03369	10.0899	0.0121419	40.7762	0.0490689	16617	2978	49508	19511	359748	275066	351349
1	523	84.5903	0.161741	379.467	0.725558	0	0	262.2	0.501338	9.52813	0.0182182	0	0	0	6929	50309	38967	213664	128982	205265
1	634	0	0	0	0	110.951	0.175002	46.7	0.0736593	11.498	0.0181356	13.4322	0.0211864	25496	1074	49049	18413	47636	340517	18658
1	569	0	0	439.417	0.772261	0	0	140.9	0.247627	4.63275	0.00814191	8.3951	0.0147541	0	2036	73879	2670	72972	268771	52453
1	677	27.0407	0.0399419	13.1209	0.019381	85.8575	0.126821	285.9	0.422304	2.196	0.00324372	6.71608	0.00992035	48333	0	32340	32400	42435	1661	281953
1	626	0	0	303.151	0.484267	0	0	29.9	0.0477636	2.42945	0.00388091	0	0	23158	11494	15910	15930	15432	451471	28818
1	871	254.843	0.292587	119.32	0.136991	98.2892	0.112846	69.5	0.0797933	8.73292	0.0100263	7.33972	0.00842677	12353	457	56142	20434	72248	343288	84279
1	869	156.381	0.179955	296.66	0.341381	0	0	138.9	0.159839	7.55101	0.00868931	17.078	0.0196525	5691	2225	2257	2197	17856	453427	52200
1	935	45.973	0.049169	145.643	0.155768	0	0	190.9	0.204171	1.42266	0.00152156	28.7832	0.0307842	79747	2672	71345	64985	134145	317437	78652
1	1278	0	0	0	0	43.1769	0.0337847	96.1	0.0751956	8.15655	0.00638228	18.853	0.014752	13079	1685	13440	4731	45112	46393	174097
1	702	168.262	0.239689	96.1047	0.136901	0	0	120.7	0.19312	4.0345	0.00574715	23.4583	0.0334164	6133	462	23063	3897	452266	5636	192858
1	758	0	0	0	0	0	0	1241.2	2.00841	3.50192	0.00461994	12.8565	0.0169611	16953	1093	66564	12578	190866	466984	275584
1	1000	0	0	149.453	0.149453	365.658	0.365658	0	0	9.74701	0.00974701	18.0375	0.0180375	4526	908	698	0	0	198417	62
1	536	0	0	113.952	0.212596	279.217	0.520928	0	0	12.3297	0.0230031	8.68293	0.0161995	0	5862	57136	29922	29105	18432	43753
1	506	1121.59	2.21658	220.334	0.435444	0	0	39.8	0.0786561	9.28009	0.0183401	40.3445	0.0797321	21605	4036	40933	4235	38420	125014	2310
1	921	146.32	0.158871	27.7305	0.0301091	0	0	588.7	0.708424	3.02041	0.00327948	0	0	657	3138	3415	3395	2122	213342	0
1	766	458.116	0.598062	209.768	0.273849	86.4653	0.112879	596	0.890882	6.18673	0.00807667	0	0	9517	639	4600	4620	4135	204594	7407
1	764	0	0	189.7	0.248299	0	0	0	0	1.27674	0.00167113	6.71608	0.00879068	9731	2119	4422	4395	4172	18580	65652
1	681	91.6815	0.134628	236.646	0.347498	118.258	0.173654	370.7	0.628305	9.4187	0.0138307	9.64237	0.0141591	0	944	349002	235888	1290936	1379438	1301897
1	778	0	0	165.947	0.213299	92.8961	0.119404	301.6	0.387661	12.6945	0.0163168	6.42825	0.00826253	1092	407	198007	198047	1855543	1944045	1866504
1	773	747.731	0.967311	107.39	0.138926	5.92504	0.00766499	666.3	0.861966	5.25288	0.00679544	6.71608	0.00868833	12475	14204	1007355	286	1337927	3150091	3072550
1	443	0	0	445.601	1.00587	0	0	0	0	0.649315	0.00146572	0	0	6210	3491	1213312	319330	793862	3011586	3427443
1	1778	0	0	37.6979	0.0212024	40.6475	0.0228614	180.8	0.122245	11.8846	0.00668427	30.9899	0.0174297	14681	3988	1113104	290924	693654	2911378	3327235
1	930	93.5033	0.100541	374.354	0.402532	108.484	0.11665	368	0.395699	8.56511	0.00920979	14.2477	0.0153201	7012	1603	693394	36538	273944	2491668	2907525
1	568	63.4427	0.111695	0	0	28.3117	0.0498445	0	0	3.8594	0.00679473	19.5726	0.0344588	0	7768	578119	152124	158669	2376393	2792250
1	728	253.082	0.34764	121.164	0.166434	52.3405	0.0718963	540.8	0.742857	9.47707	0.013018	19.8124	0.0272149	9669	4277	21370	157650	439746	1776017	2191874
1	532	57.0065	0.107155	39.6308	0.074494	0	0	511.8	0.96203	5.7198	0.0107515	0	0	16845	3216	699328	147748	403550	1097940	1513797
1	789	22.7117	0.0287854	0	0	0	0	67.4	0.0905914	4.3774	0.00554803	44.518	0.0564234	0	1279	35046	8571	34354	48627	247871
1	812	169.292	0.208488	69.8066	0.0859687	0	0	305.2	0.375862	10.5933	0.0130459	22.1631	0.0272944	6757	2212	2188	2227	62548	27253	287860
1	676	29.5243	0.0436751	153.002	0.226334	0	0	228.7	0.426679	2.30543	0.0034104	25.761	0.038108	1728	1616	2561	1561	0	38632	2191
1	679	10.1141	0.0148955	308.149	0.453828	204.303	0.300888	115.4	0.169956	4.44306	0.00654354	21.1077	0.0310864	10669	14316	30746	30766	30716	3197	37621
1	817	157.228	0.192445	118.892	0.145523	84.935	0.10396	181.1	0.221665	8.60889	0.0105372	14.2477	0.017439	11996	1011	113856	33599	33280	16200	288598
1	864	91.3571	0.105737	46.5662	0.0538961	59.684	0.0690787	0	0	5.06319	0.00586018	0	0	4958	905	10090	9448	8897	8823	235909
1	371	0	0	0	0	0	0	56.6	0.152561	1.86769	0.0050342	0	0	3076	170	149976	10715	383793	1214545	1152512
1	752	105.738	0.140609	0	0	173.696	0.230979	299.5	0.456555	7.04761	0.00937182	7.67552	0.0102068	0	497	78829	8970	26133	26697	6506
1	518	124.654	0.240645	0	0	91.1235	0.175914	101.1	0.195174	4.05639	0.00783087	3.74182	0.00722358	106	9294	208372	22472	287416	202151	392071
1	436	39.6811	0.0910116	24.2458	0.0556096	0	0	40.3	0.0924312	2.58996	0.00594027	16.9341	0.0388397	294	2285	2820554	166274	698795	8326248	2824407
1	833	381.358	0.457813	141.598	0.169986	73.5	0.0882353	411.1	0.493517	13.0009	0.0156073	7.67552	0.00921431	3197	5188	2818955	164675	697196	8324649	2822808
1	1524	211.476	0.138764	0	0	96.4127	0.0632629	234.3	0.15374	12.7236	0.00834884	22.4989	0.014763	5508	9927	2814236	159956	692477	8319930	2818089
1	417	0	0	186.271	0.446694	110.951	0.26607	61.9	0.148441	6.42747	0.0154136	0	0	39415	77728	2732013	77733	610254	8237707	2735866
1	550	102.06	0.185564	416.138	0.756614	110.951	0.201729	230.1	0.418364	9.43329	0.0171514	13.4322	0.0244221	47879	69237	2723522	69242	601763	8229216	2727375
1	753	0	0	196.115	0.260445	0	0	462.5	0.638812	10.3452	0.0137387	0.431748	0.000573371	48955	68013	2722298	68018	600539	8227992	2726151
1	518	105.738	0.204127	0	0	0	0	192.1	0.370849	4.58897	0.00885902	6.71608	0.0129654	66848	50393	2704678	50398	582919	8210372	2708531
1	294	173.778	0.591081	15.8523	0.0539195	0	0	296.7	1.00918	2.92556	0.00995089	0	0	70512	46113	2700398	46118	578639	8206092	2704251
1	850	105.738	0.124398	6.93539	0.00815928	0	0	124	0.145882	3.5311	0.00415424	4.22154	0.00496651	80822	36007	2690292	36012	568533	8195986	2694145
1	441	105.738	0.239768	259.257	0.587884	0	0	155.9	0.353515	5.94597	0.0134829	7.67552	0.0174048	84021	33152	2687437	33157	565678	8193131	2691290
1	863	237.221	0.27488	176.357	0.204353	0	0	44.9	0.0520278	3.65513	0.00423537	7.67552	0.008894	13605	142475	2497459	88593	375700	8003153	2501312
1	689	242.738	0.352305	132.771	0.1927	41.3197	0.0599706	0	0	6.21591	0.00902164	14.3916	0.0208877	26242	1746	2236938	50024	115179	7742632	2240791
1	408	0	0	8.91693	0.0218552	45.1456	0.110651	170.8	0.418627	2.8672	0.00702744	7.67552	0.0188125	298090	2658	1964267	321872	155783	7469961	1968120
1	553	0	0	91.1508	0.16483	0	0	600.1	1.08517	1.02139	0.00184701	0	0	305584	10152	1957101	329366	163277	7462795	1960954
1	1177	317.214	0.269511	594.489	0.505088	110.951	0.094266	500.6	0.425319	13.7523	0.0116842	36.4587	0.030976	0	91879	153426	12855	152887	5659120	157279
1	372	0	0	118.892	0.319603	104.83	0.2818	67.9	0.182527	7.47076	0.0200827	35.2115	0.0946545	280	98773	146109	5538	145570	5651803	149962
1	860	105.738	0.122951	356.688	0.414753	110.951	0.129013	786.3	0.914302	9.68865	0.0112659	13.0484	0.0151725	2778	101271	144321	3750	143782	5650015	148174
1	2435	0	0	0	0	0	0	0	0	0	0	0	0	0	68553	109798	29836	109259	5615492	113651
1	542	141.597	0.261249	60.437	0.111507	0	0	439.3	0.810517	3.96884	0.00732258	2.3986	0.00442546	0	34760	76005	45823	75466	5581699	79858
1	674	206.417	0.306257	61.8604	0.091781	99.7602	0.148012	40.3	0.0597923	7.42699	0.0110193	0	0	1154	25898	865687	26302	476025	4379881	898931
1	396	230.785	0.582792	181.313	0.457862	0	0	197	0.497475	0	0	0	0	11176	3020	186951	5211	186789	3325965	214647
1	606	227.021	0.374623	471.652	0.778303	0	0	123.3	0.203465	5.95325	0.00982385	17.6537	0.0291315	38416	41961	321363	96041	95748	320146	135618
1	872	220.671	0.253063	172.399	0.197705	110.951	0.127237	378.5	0.586822	7.63127	0.00875145	1.05538	0.0012103	3482	9970	376336	151014	116631	375119	190591
1	447	111.255	0.248892	165.468	0.370175	72.5471	0.162298	492.1	1.10089	7.36862	0.0164846	0	0	58709	3402	553752	3492	552925	150627	675633
1	533	52.4095	0.0983292	0	0	110.951	0.208163	427.3	0.801689	0.576357	0.00108135	0	0	160557	97074	452113	0	451286	252475	573994
1	587	10.1141	0.0172301	0	0	0	0	85.1	0.144974	1.57586	0.00268461	0	0	0	13474	38994	6809	61573	769019	57810
1	732	74.4763	0.101744	689.628	0.942115	0	0	589.5	0.805328	4.10016	0.00560131	17.8456	0.0243792	0	1462	55814	53728	129473	68514	117426
1	911	105.738	0.116068	493.375	0.541575	110.951	0.12179	284.4	0.312184	14.2338	0.0156244	22.0191	0.0241703	2887	5478	13010	12990	243160	116290	289684
1	798	42.4002	0.0531331	78.2525	0.0980607	0	0	113.8	0.192555	4.34821	0.00544889	5.08503	0.00637222	25828	4770	13470	13490	13242	218396	18877
1	476	9.1946	0.0193164	103.506	0.21745	0	0	5	0.0105042	5.35502	0.01125	0	0	3904	7801	159896	8177	325567	7671	543214
1	751	105.738	0.140796	67.7494	0.0902123	0	0	1139.1	1.51678	5.64684	0.00751909	0	0	0	1585	8430	2919	8032	169664	0
1	676	61.2751	0.0906437	160.436	0.237331	45.254	0.0669438	188.6	0.278994	12.4902	0.0184766	18.805	0.0278181	43060	9777	9357	9417	8991	8483	18318
1	712	0	0	152.857	0.214687	59.0943	0.0829976	257.1	0.361096	6.50773	0.00914007	2.97426	0.00417734	14372	2666	2334	114	0	166410	2404
1	937	188.49	0.201163	118.892	0.126886	0	0	117.6	0.125507	7.22271	0.00770833	21.1077	0.0225269	7927	3248	8431	7121	6823	557543	1935
1	563	444.101	0.788811	415.156	0.7374	96.4127	0.171248	196.7	0.349378	25.1628	0.0446941	104.195	0.185071	0	4551	57111	8122	56465	127647	87112
1	872	557.731	0.639599	0	0	0	0	0	0	6.60987	0.00758012	6.71608	0.00770193	14799	1189	43593	18142	18309	248160	56106
1	492	27.5838	0.0560646	204.099	0.414835	0	0	261.6	0.531707	5.034	0.0102317	4.31748	0.00877537	0	0	3522	3502	15498	163343	21705
1	1236	185.797	0.150321	205.455	0.166225	311.395	0.251938	1278.8	1.03463	33.5017	0.0271049	75.7958	0.0613234	78822	1308	309944	1066	310033	230725	324722
1	721	105.738	0.146655	118.892	0.164899	68.4765	0.0949743	0	0	11.3885	0.0157955	0	0	65955	2386	322192	13314	322281	242973	336970
1	764	5.51676	0.00722089	51.9738	0.0680285	26.7813	0.0350541	69.7	0.0912304	19.2168	0.0251529	10.266	0.0134372	3723	15788	654027	104109	654116	574808	668805
1	986	41.8084	0.042402	2.9688	0.00301095	136.272	0.138206	984.9	0.998884	3.62594	0.00367743	14.1038	0.014304	7175	3459	790445	86623	606662	1568921	794351
1	541	9.2421	0.0170834	20.5352	0.0379578	42.8501	0.0792053	0	0	6.24508	0.0115436	21.8752	0.0404348	22950	4729	8841	8841	12944	1186886	41734
1	726	0	0	271.485	0.373946	0	0	152.9	0.210606	7.04761	0.00970745	0	0	0	2630	17639	9082	8956	884292	315881
1	1038	183.193	0.176487	118.892	0.11454	0	0	239.1	0.230347	7.95227	0.00766115	10.7937	0.0103986	5847	6643	237518	89459	263701	810659	247735
1	889	40.1504	0.0451636	0	0	3.23242	0.00363602	31.9	0.035883	0.021887	2.46E-05	14.3916	0.0161885	0	445	5430	5480	24418	307355	95308
1	578	99.3021	0.171803	237.801	0.411421	0	0	529.5	0.91609	4.39929	0.00761122	14.3916	0.024899	38946	619	23384	23464	22094	32185	11387
1	493	105.738	0.214478	19.8154	0.0401935	0	0	285.9	0.579919	5.14344	0.0104329	14.3916	0.0291919	16104	4258	1483	1503	216091	7917	433346
1	1005	73.5342	0.0731684	0	0	140.742	0.140042	116.6	0.11602	2.25436	0.00224315	8.34713	0.0083056	98	891	1342	3671	100030	189785	107261
1	977	0	0	334.339	0.34221	260.639	0.266775	143.7	0.147083	3.35601	0.00343501	20.1482	0.0206226	10640	8767	9559	9530	39104	21257	830
1	435	0.91946	0.0021137	0	0	0	0	49.1	0.176619	1.13812	0.00261637	9.78629	0.0224972	3862	816	29154	29174	76167	789150	21869
1	626	0	0	0	0	0	0	0	0	1.0068	0.00160831	0	0	0	1062	40233	18473	17838	117779	202
1	685	101.141	0.147651	0	0	81.8667	0.119513	61.5	0.089781	12.5121	0.0182658	5.03706	0.00735337	10730	10386	9500	7891	7877	168004	50267
1	838	30.3422	0.0362079	54.4923	0.0650267	110.951	0.1324	395	0.47136	4.90268	0.00585046	16.5983	0.0198071	4571	9796	10330	1732	14076	161845	56466
1	1031	105.738	0.102559	339.834	0.329616	16.834	0.0163278	197.3	0.191368	8.98096	0.00871092	6.71608	0.00651414	2518	7864	33798	6917	3924	163180	11464
1	1027	225.932	0.219992	459.327	0.447251	145.573	0.141746	536.5	0.596111	2.6921	0.00262133	19.5246	0.0190113	940	2224	5976	5995	90044	24314	105607
1	1068	173.778	0.162713	24.7692	0.0231922	110.951	0.103887	275.3	0.257772	8.95907	0.00838864	28.2075	0.0264116	4678	0	9714	9733	93782	21097	109345
1	579	0	0	0	0	0	0	0	0	1.88958	0.00326352	6.23636	0.0107709	4	1901	27776	6894	142581	5383	95770
1	927	141.453	0.152592	0	0	0	0	3.4	0.00366775	8.99555	0.00970394	0	0	0	0	21614	7774	17369	117882	0
1	539	0	0	237.796	0.44118	0	0	0	0	0	0	0	0	5095	5541	56557	26765	150232	23896	518799
1	809	455.133	0.562587	115.917	0.143284	58.2207	0.0719663	510.7	0.631273	10.3161	0.0127516	10.0261	0.0123933	11231	0	50296	32901	143971	17635	524935
1	463	34.02	0.0734774	82.2339	0.177611	182.86	0.394946	356.1	0.769114	0.496105	0.0010715	23.7941	0.0513912	0	1897	28617	27897	28052	52440	636659
1	591	38.4995	0.065143	0	0	110.648	0.187221	146.1	0.247208	5.552	0.00939424	1.72699	0.00292215	15899	5789	10103	0	83283	37682	626371
1	391	0	0	0	0	16.0688	0.0410966	64.5	0.164962	6.909	0.0176701	3.40601	0.00871103	5463	0	156564	56602	77625	2213	155218
1	696	0	0	97.5881	0.140213	0	0	284.2	0.408333	6.391	0.00918247	6.71608	0.00964954	0	4093	19459	16183	40169	96000	373
1	528	161.382	0.305648	17.1575	0.0324954	0	0	168.7	0.319508	8.12737	0.0153927	18.5652	0.0351613	0	0	5069	0	50657	80706	3288
1	617	126.802	0.205514	118.892	0.192694	0	0	260.6	0.422366	15.7441	0.0255171	24.8015	0.040197	5252	6066	9619	6336	9116	226778	40397
1	938	105.738	0.112727	228.87	0.243998	63.2518	0.0674326	257.6	0.274627	7.67504	0.00818234	6.71608	0.00716	4960	3568	3906	3926	3334	36993	11379
1	424	0	0	0	0	0	0	222.8	0.525472	2.1887	0.00516203	6.71608	0.0158398	6343	0	26749	2660	115758	11860	203648
1	622	105.738	0.169997	153.53	0.246834	0	0	0	0	4.97564	0.00799943	7.72349	0.0124172	0	11390	41298	41318	63288	18399	68463
1	856	105.738	0.123526	237.8	0.277804	48.2063	0.0563158	0	0	8.80587	0.0102872	19.6205	0.0229212	1890	7811	15586	15626	15097	87579	1832
1	783	0	0	0	0	0	0	0	0	0	0	0	0	26962	3096	7445	7781	7420	99407	0
1	428	0	0	0	0	0	0	17.3	0.0404206	0.612835	0.00143186	21.4915	0.0502137	22415	3688	12909	3655	3215	49402	0
1	449	0	0	0	0	0	0	0	0	2.54619	0.00567079	0	0	33261	83103	80352	79672	103544	261360	139278
1	432	4.401	0.0101875	166.1	0.384491	0	0	1.6	0.0037037	7.47076	0.0172934	7.00391	0.0162128	45641	38371	206620	205940	229812	387628	265546
1	571	44.1342	0.0772929	91.1573	0.159645	0	0	288.7	1.02376	2.26166	0.00396087	0	0	1518	7681	94603	19923	227084	18240	517582
1	607	0	0	0	0	0	0	41.7	0.0738053	4.97564	0.0081971	0	0	0	6686	12905	12945	144996	89268	626068
1	589	14.4244	0.0244896	68.2148	0.115815	0	0	0	0	0.43774	0.000743192	2.87832	0.00488679	12925	38077	21685	21685	43448	241946	74185
1	522	120.854	0.231521	0	0	18.6634	0.0357536	731.4	1.40115	4.61086	0.00883306	26.0008	0.04981	0	3345	429720	33943	418511	406868	884459
1	688	105.259	0.152992	223.914	0.325456	87.2305	0.126789	63.3	0.0920058	11.0165	0.0160123	7.67552	0.0111563	0	1999	20508	21856	22161	31111	565652
1	891	35.3089	0.0396284	62.6131	0.0702728	103.307	0.115945	65.6	0.124008	0.291826	0.000327526	0	0	0	2636	512745	22616	568739	353306	633643
1	629	244.091	0.388062	218.443	0.347286	66.5707	0.105836	0	0	4.80054	0.00763203	0	0	0	9374	421161	68317	477155	444792	725129
1	2031	0	0	0	0	0	0	360.5	0.951187	0	0	0	0	711	4248	416035	73387	472029	449862	730199
1	541	105.738	0.195449	0	0	0	0	435.2	0.804436	5.0486	0.00933198	4.36545	0.00806923	7808	1809	11951	11986	67945	68474	1134174
1	698	66.3349	0.0950356	90.0402	0.128997	13.2978	0.0190513	499.4	0.715473	2.67021	0.00382552	23.8901	0.0342265	0	246	35557	17926	110325	111387	1314893
1	963	158.897	0.165002	201.937	0.209696	38.6912	0.0401777	1332.9	1.38411	33.1442	0.0344177	15.351	0.0159409	24530	3581	99841	72656	253764	254826	1458332
1	544	364.724	0.670449	55.7916	0.102558	252.221	0.463642	1170.8	2.15221	16.4007	0.0301483	30.3183	0.0557322	7350	6321	286225	377	166318	646196	2204969
1	1182	0	0	118.366	0.100141	90.624	0.07667	1359.9	1.54009	14.139	0.0119619	35.4993	0.0300332	6226	7431	285101	80	167428	647306	2203845
1	467	0	0	0	0	0	0	0	0	1.0141	0.00217151	2.59049	0.00554708	36944	1789	296883	11353	750079	870575	1620779
1	27839	0	0	0	0	110.951	0.00398546	478.4	0.854286	253.554	0.00910786	319.494	0.0114765	0	5342	41266	14612	597791	509510	1259714
1	481	0	0	0	0	0	0	114.4	1.3619	0	0	6.71608	0.0139627	128233	12321	34841	12541	34380	148202	39432
1	487	144.86	0.297453	226.427	0.464943	18.9218	0.0388538	3042.5	6.24743	28.4969	0.0585152	1.29524	0.00265964	134495	16786	41103	16830	40642	141795	45694
1	1859	0	0	0	0	0	0	0	0	5.5447	0.00298263	6.71608	0.00361274	2218653	2331	134281	50919	134008	82293	139114
1	1101	0	0	118.892	0.703505	0	0	0	0	1.16731	0.00106022	7.67552	0.00697141	0	20889	0	0	43773	43856	227881
1	547	0	0	0	0	0	0	120.3	0.219927	2.94016	0.00537505	9.9302	0.0181539	0	5969	354	165	8122	67176	23307
1	450	0	0	118.892	0.264205	0	0	177.9	0.395333	4.80785	0.0106841	0	0	0	5971	12809	1878	11258	244300	0
1	844	73.2401	0.0867773	88.7425	0.105145	0	0	0	0	2.53889	0.00300816	11.7052	0.0138687	8159	630	13887	13907	13637	97100	16815
1	442	93.4398	0.211402	59.3851	0.134355	212.01	0.47966	431.4	0.976018	4.68382	0.0105969	5.56475	0.0125899	0	3240	416973	111499	701906	681391	819036
1	579	0	0	0	0	22.9554	0.0396466	261.7	0.451986	5.62495	0.00971495	0	0	889	11468	765255	226759	1050188	1029673	1167318
1	565	105.68	0.187043	332.267	0.588083	0	0	0	0	11.5636	0.0204666	0	0	13990	12280	1066021	16348	1350954	1330439	1468084
1	897	77.7126	0.0866361	352.999	0.393532	25.2126	0.0281077	302.3	0.337012	14.5621	0.0162343	27.9197	0.0311257	238	2456	1485885	48335	1687765	1750303	1691976
1	1125	87.8547	0.0780931	0	0	0	0	21.1	0.0187556	14.3652	0.012769	29.9345	0.0266085	0	14308	1517897	16655	1656085	1782315	1660296
1	667	49.6922	0.0745011	96.1793	0.144197	0	0	172.8	0.25907	7.7334	0.0115943	21.7313	0.0325807	0	6345	1275063	62827	1372477	1920294	1376688
1	885	339.66	0.383796	318.14	0.35948	0	0	27.9	0.0315254	7.48535	0.00845802	13.4322	0.0151776	10709	20389	672517	12602	769931	1317748	774142
1	475	20.2446	0.0426202	0	0	0	0	4.3	0.00905263	2.65562	0.00559078	0	0	7167	16847	668975	16362	766389	1314206	770600
1	539	0	0	118.892	0.22058	202.008	0.374782	37.2	0.0690167	7.28837	0.013522	5.94853	0.0110362	13839	0	455602	55846	553016	1100833	557227
1	452	179.295	0.39667	108.985	0.241117	0	0	110.5	0.295455	1.11624	0.00246955	13.4322	0.0297172	26807	524	222857	92649	320271	868088	324482
1	569	45.4709	0.0799136	118.892	0.20895	33.7107	0.0592455	0	0	18.2173	0.0320163	2.11077	0.00370961	18398	5180	5270	5249	22819	136889	67791
1	1055	0	0	0	0	0	0	0	0	0	0	7.67552	0.00727537	0	266	9597	1037	53012	43179	23763
1	354	105.738	0.298695	0	0	0	0	95.1	0.268644	0.510696	0.00144264	0	0	0	6366	32268	2548	44485	117242	57607
1	452	0	0	0	0	110.951	0.245467	0	0	5.90948	0.0130741	16.5983	0.0367219	0	476	3236	3216	15367	2175	37386
1	362	0	0	0	0	0	0	251.2	0.693923	3.37789	0.00933119	0	0	3427	363	53800	4247	53841	8627	77886
1	453	81.8322	0.180645	0	0	0	0	123.1	0.271744	5.52281	0.0121916	7.67552	0.0169438	7925	5392	6718	6717	32176	972236	43880
1	626	189.409	0.30257	118.892	0.189924	0	0	741.3	1.18419	4.61815	0.00737724	8.73091	0.0139471	21892	2440	34318	28128	34088	926757	53869
1	1543	263.73	0.170921	277.866	0.180082	0.92358	0.000598561	0	0	4.18771	0.002714	24.8015	0.0160736	57187	134001	28389	27991	131386	158276	122956
1	1095	356.042	0.325153	150.506	0.137448	0	0	765.3	0.698904	25.3306	0.0231329	42.2154	0.0385528	10947	102305	33145	14366	109588	360057	247644
1	584	153.55	0.262928	158.531	0.271458	0	0	336	0.575342	7.92309	0.0135669	15.3511	0.0262861	257570	144489	199028	161048	469366	572571	286088
1	1019	105.738	0.103766	157.532	0.154595	220.236	0.21613	0	0	14.2047	0.0139398	15.351	0.0150648	23761	0	32162	747	1189	1548	335123
1	1095	0	0	118.892	0.108578	0	0	0	0	4.47224	0.00408424	20.2442	0.0184878	1907	7780	427834	14585	337789	308668	730795
1	727	0	0	115.839	0.159338	0	0	0	0	11.7679	0.016187	14.7274	0.0202578	31393	6443	480268	13546	468118	438997	701464
1	1071	192.168	0.179428	118.892	0.111011	106.36	0.0993091	299.3	0.279458	12.5923	0.0117575	27.3441	0.0255313	132921	218846	199391	198134	197940	621877	420587
1	503	0.8802	0.0017499	0	0	101.849	0.202484	0	0	1.77285	0.00352455	0	0	61605	26299	56573	24495	57252	365295	164005
1	987	302.354	0.306337	140.689	0.142542	17.0862	0.0173113	0	0	10.5276	0.0106663	6.52419	0.00661012	0	18557	25713	23102	25156	156440	1520
1	1250	245.496	0.196397	118.892	0.0951139	174.461	0.139569	73.5	0.0723425	7.53642	0.00602914	7.67552	0.00614042	57651	36875	47857	47877	215741	56397	277483
1	766	155.186	0.202593	118.892	0.155212	110.951	0.144845	0	0	18.1516	0.0236966	28.1116	0.0366992	0	3092	43807	49044	1739	270487	63481
1	1540	365.026	0.23703	286.333	0.18593	0	0	383.9	0.249286	8.29517	0.00538647	19.0929	0.012398	14757	6005	75266	6676	64154	130858	63239
1	889	186.549	0.209841	0	0	0	0	69	0.0776153	8.5651	0.00963454	33.8203	0.0380431	28259	3263	1240	1240	0	181442	1147
1	328	30.3422	0.0925066	111.44	0.339756	0	0	45.1	0.1375	8.05442	0.0245561	0.671608	0.00204759	0	8263	894572	37252	893541	391798	886174
1	608	82.2493	0.135278	100.543	0.165366	36.903	0.0606957	486.2	0.799671	6.82873	0.0112315	7.67552	0.0126242	0	0	908497	51177	907466	405723	900099
1	611	109.416	0.179076	105.022	0.171885	0	0	110.1	0.180196	5.56659	0.00911062	0	0	3675	1706	25295	4640	18096	411826	37433
1	715	11.953	0.0167175	0	0	2.29554	0.00321055	71.8	0.10042	0.933846	0.00130608	0	0	14224	9630	8248	8286	9174	268855	16017
1	511	317.215	0.620773	230.87	0.451801	0	0	58.3	0.11409	4.31174	0.00843784	0	0	41644	140114	111077	48714	141160	559305	213559
1	341	60.6847	0.177961	0	0	0	0	0	0	2.77965	0.00815146	9.01874	0.0264479	4679	153336	106989	85803	104195	522340	176594
