Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
983	186.07	0.189288	257.85	0.262309	0	0	186.07	257.85	9.15606	0.0093144	11.1295	0.011322	741315	388211	18020	57629	18260	2267	56267
382	0	0	101.521	0.265762	88.8595	0.232617	0	101.521	18.9396	0.04958	57.1826	0.149693	202063	3483	26744	62353	943	929	24522
459	0	0	0	0	0	0	0	0	0	0	0	0	7976145	8104712	7330802	7268827	7208067	7207975	7412034
728	99.3664	0.136492	311.406	0.427756	106.989	0.146963	99.3664	311.406	17.4731	0.0240015	13.4801	0.0185167	39671	4169043	34978	35188	25347	0	0
1631	1252.75	0.768087	244.022	0.149615	1039.31	0.637222	1252.75	244.022	32.9399	0.0201962	19.2847	0.0118239	41733	357368	22186	0	0	0	29426
1207	0	0	0	0	0	0	0	0	16.014	0.0132676	22.0671	0.0182826	1812843	256513	92651	50395	50395	145831	22641
1211	136.696	0.112878	12.88	0.0106358	0	0	136.696	12.88	2.6921	0.00222304	6.71608	0.0055459	8932302	10418128	3446415	1517556	151015	157444	11312
2759	1288.15	0.466891	2309.2	0.836969	385.636	0.139774	1288.15	2309.2	347.478	0.125943	364.491	0.13211	908771	984047	439479	440035	4535	0	0
705	100.897	0.143117	0	0	3.92496	0.00556732	100.897	0	8.87883	0.0125941	6.71608	0.00952635	15597	102507	53367	54243	18983	3982	5061
445	0	0	0	0	0	0	0	0	5.03401	0.0113124	0	0	328022	25863	180031	33071	18776	6663	3568
2062	219.857	0.106623	250.092	0.121286	55.4148	0.0268743	219.857	250.092	9.97317	0.00483665	34.0121	0.0164947	131016	192362	119646	119342	29690	10338	0
4195	350.502	0.0835524	88.6401	0.0211299	151.195	0.0360417	350.502	88.6401	167.516	0.0399323	139.215	0.0331859	1306908	1746130	1109335	1245640	52580	52583	12274
887	236.531	0.266664	1417.13	1.59767	0	0	236.531	1417.13	20.3914	0.0229892	19.5246	0.022012	701411	15934	54856	7254	0	1645	0
812	53.6448	0.066065	109.378	0.134702	0	0	53.6448	109.378	5.78546	0.00712495	0	0	199173	988	7685	7880	7860	1925	0
8077	1770.67	0.219223	3659.71	0.453103	855.579	0.105928	1770.67	3659.71	373.451	0.0462363	273.153	0.0338186	114730	855049	107651	13565	6470	6204	0
808	839.932	1.03952	237.802	0.29431	0	0	839.932	237.802	0	0	0	0	114822	484154	277873	176592	14972	2068	0
1533	0	0	106.82	0.0696806	0	0	0	106.82	7.63126	0.00497799	43.4627	0.0283514	27164	372632	9136	9758	9778	9632	18551
1252	275.485	0.220036	335.774	0.26819	0	0	275.485	335.774	17.0865	0.0136473	30.7021	0.0245224	231516	73504	4606	111568	521	513	3479
499	379.717	0.760956	376.184	0.753876	2.77074	0.00555259	379.717	376.184	9.62298	0.0192845	16.2625	0.0325902	175516	5636174	48541	15264	15254	12967	1859
871	53.6726	0.0616219	0	0	23.5513	0.0270394	53.6726	0	11.2426	0.0129077	26.4806	0.0304025	263728	22209	44625	13586	433	379	0
905	0	0	0	0	0	0	0	0	0.525288	0.000580429	0	0	295000	734222	97427	336194	25563	147281	46384
1083	1037.83	0.958292	107.126	0.098916	98.2534	0.0907234	1037.83	107.126	12.7309	0.0117553	22.0671	0.0203759	183	17487	56497	62023	4282	4342	8694
1599	369.148	0.230862	231.023	0.14448	105.368	0.065896	369.148	231.023	10.7976	0.00675271	49.8909	0.0312013	23268	5554	30730	32727	3790	7392	232
560	200.017	0.357174	0	0	0	0	200.017	0	4.72759	0.00844213	0	0	485880	705118	74225	95141	46875	11997	0
1080	36.5283	0.0338225	183.72	0.170111	5.54148	0.005131	36.5283	183.72	6.2305	0.00576898	0	0	170279	107952	166514	167015	13435	3744	1752
525	226.346	0.431136	474.731	0.90425	130.971	0.249469	226.346	474.731	43.898	0.0836153	23.3144	0.0444084	568645	146472	235262	144209	9033	4037	18872
940	504.754	0.536972	1958.89	2.08393	161.282	0.171577	504.754	1958.89	13.5699	0.0144361	23.4583	0.0249557	702533	1245	28614	8410	8450	0	0
687	0	0	0	0	0	0	0	0	5.50093	0.00800718	21.9712	0.0319813	3434416	3041819	3264378	542198	19610	7992	12830
2363	623.224	0.263743	1077.47	0.455975	197.441	0.0835552	623.224	1077.47	166.947	0.0706503	72.9175	0.030858	1605066	401560	400498	46350	22450	0	0
822	278.461	0.33876	1856.31	2.25829	158.555	0.192889	278.461	1856.31	113.345	0.13789	79.2498	0.0964109	75397	0	45832	46046	46046	3858	0
12458	4514.04	0.362341	4625.53	0.37129	2935.59	0.235639	4514.04	4625.53	334.835	0.0268771	485.477	0.0389691	672248	3180074	383753	384510	383790	28336	11228
937	310.058	0.330905	651.396	0.695194	159.401	0.170118	310.058	651.396	10.4839	0.0111888	20.1483	0.0215029	1280804	1223307	537492	16211	82884	0	17690
587	105.738	0.180133	0	0	0	0	105.738	0	25.5786	0.0435751	14.3916	0.0245172	844234	1243704	882859	128867	9120	5261	0
524	40.4562	0.0772066	44.5849	0.0850856	0	0	40.4562	44.5849	10.4328	0.0199099	6.62014	0.0126338	1405269	1216568	981873	59400	146355	1183	0
1132	1070.65	0.9458	108.413	0.0957712	132.748	0.117268	1070.65	108.413	16.5174	0.0145913	16.6943	0.0147476	1704	1124692	11792	12867	5093	92	0
2503	474.044	0.18939	823.244	0.328903	332.247	0.132739	474.044	823.244	35.8217	0.0143115	44.1343	0.0176325	1325905	1231168	458243	154779	27520	4229	4499
757	822.299	1.08626	404.637	0.534528	0	0	822.299	404.637	8.81316	0.0116422	37.706	0.0498098	21502	1419277	63479	64310	7263	5828	5880
2823	101.511	0.0359587	0	0	0	0	101.511	0	15.744	0.00557706	33.5804	0.0118953	52406	129448	7756	7544	7564	882	11565
1933	131.972	0.068273	64.3666	0.0332988	0	0	131.972	64.3666	12.1838	0.00630303	6.71608	0.00347443	8937	350879	5876	5806	5826	6383	2125
2062	173.127	0.0839607	196.816	0.095449	0	0	173.127	196.816	11.3812	0.00551951	36.4587	0.0176812	87510	242358	93804	21829	21809	12487	15700
1016	0	0	0	0	0	0	0	0	8.25139	0.00812145	6.71608	0.00661032	914097	88831	281642	23870	18490	8738	0
1698	61.8476	0.0364238	0	0	110.951	0.0653422	61.8476	0	6.73389	0.00396578	29.4548	0.0173468	749953	559769	715263	465882	39566	191	0
2485	55.4051	0.0222958	79.2616	0.031896	61.4558	0.0247307	55.4051	79.2616	10.6881	0.00430106	7.48363	0.00301152	792268	1339367	789456	60770	60722	6437	0
822	0	0	0	0	0	0	0	0	27.3661	0.033292	12.3288	0.0149986	20247	652372	43054	41761	16009	20374	9766
764	200.333	0.262217	51.5627	0.0674905	507.587	0.66438	200.333	51.5627	5.69062	0.00744845	0	0	539705	589471	56830	48008	0	0	691
726	96.7587	0.133276	206.475	0.284401	0	0	96.7587	206.475	10.3307	0.0142296	29.071	0.0400428	2204110	1481880	79547	80289	63513	1737	8681
1205	851.694	0.7068	295.048	0.244853	93.5154	0.0776061	851.694	295.048	19.5889	0.0162563	22.0671	0.018313	52092	203500	11515	12790	12813	124	25708
912	411.376	0.45107	3.1122	0.0034125	0	0	411.376	3.1122	7.18623	0.00787964	10.1701	0.0111514	22715	335016	2548	44668	2632	3318	0
771	100.053	0.129771	177.342	0.230015	77.4196	0.100415	100.053	177.342	19.3116	0.0250475	6.18839	0.00802644	224838	38554	10310	7629	7169	1617	4242
1438	3979.55	2.76742	260.361	0.181058	235.324	0.163647	3979.55	260.361	123.968	0.0862086	115.852	0.080565	0	45560	12235	13796	4699	73	0
1118	0	0	118.892	0.106344	0	0	0	118.892	8.94449	0.00800044	12.9524	0.0115854	63437	3174755	35579	35741	35741	3480	0
2415	358.713	0.148535	624.879	0.258749	171.68	0.0710889	358.713	624.879	23.171	0.00959463	59.5812	0.0246713	175332	499850	181897	47296	23146	4684	6411
1639	376.933	0.229977	687.447	0.419431	295.84	0.1805	376.933	687.447	12.3588	0.00754048	0.911468	0.000556112	474124	5840692	577178	579596	207968	1233	7378
2140	26.8455	0.0125446	40.6216	0.018982	0	0	26.8455	40.6216	5.50823	0.00257394	20.7719	0.00970648	9465	1643165	14381	15270	15270	5483	0
1478	114.166	0.0772434	0	0	0	0	114.166	0	17.6993	0.0119752	11.4173	0.00772486	2489526	1753810	255471	330993	85313	257	0
1179	36.6296	0.0310684	381.383	0.32348	30.0163	0.0254592	36.6296	381.383	8.71832	0.00739468	0	0	291104	197991	69860	13430	13410	665	1143
662	0	0	33.1614	0.0500927	0	0	0	33.1614	5.54471	0.00837569	15.3511	0.0231889	312743	54662	81970	119828	82102	4477	81964
978	503.269	0.51459	211.375	0.21613	260.237	0.266091	503.269	211.375	14.7081	0.0150389	21.1077	0.0215825	3545558	3153545	438518	1550894	0	25767	8927
1381	454.316	0.328976	1081.16	0.78288	286.446	0.207419	454.316	1081.16	10.5641	0.00764962	30.3183	0.0219539	462021	850498	413948	19468	19488	11436	12302
2804	511.782	0.182519	2218.75	0.791279	572.823	0.204288	511.782	2218.75	35.0703	0.0125072	59.4853	0.0212144	284450	3033	3884	76588	3980	2296	7327
583	0	0	706.817	1.21238	16.3778	0.0280923	0	706.817	4.77136	0.00818415	7.67552	0.0131656	205916	7155	206034	2814	2794	604	36048
898	337.462	0.375793	317.366	0.353414	0	0	337.462	317.366	13.5335	0.0150707	0	0	450333	9633	171507	3758	581	528	0
782	105.738	0.135215	0	0	6.46506	0.00826734	105.738	0	7.16434	0.00916156	12.6646	0.0161952	823408	786763	807014	116127	16467	3396	36477
469	74.4763	0.158798	173.388	0.369697	0	0	74.4763	173.388	3.97614	0.0084779	4.74923	0.0101263	604364	2359972	140647	307612	67595	2734	14591
1250	565.389	0.452311	1905.63	1.5245	54.1447	0.0433158	565.389	1905.63	13.8618	0.0110894	42.2154	0.0337723	330745	95034	96008	70184	5344	8256	10916
756	452.772	0.598904	201.581	0.266642	207.578	0.274574	452.772	201.581	0	0	0	0	1247297	497093	585374	53625	2195	3812	0
557	105.738	0.189835	342.831	0.615496	0	0	105.738	342.831	4.93916	0.00886743	23.3624	0.0419432	722405	491717	645985	450695	111134	10294	0
1489	0	0	118.892	0.0798471	110.951	0.0745138	0	118.892	9.72512	0.00653131	25.713	0.0172686	5003067	4328967	1491439	889023	140221	7529	0
758	99.4877	0.13125	114.41	0.150937	51.0575	0.0673582	99.4877	114.41	13.4094	0.0176906	18.9969	0.0250619	683339	358063	347023	206118	51806	23209	6804
1627	196.257	0.120625	174.826	0.107453	0	0	196.257	174.826	22.7917	0.0140084	29.7427	0.0182807	464094	888964	459393	14087	14087	3236	6447
1241	369.722	0.297922	1672.49	1.3477	255.594	0.205958	369.722	1672.49	35.384	0.0285125	44.9978	0.0362593	488153	774636	378602	392008	39802	39961	55331
667	374.012	0.560737	203.979	0.305815	0	0	374.012	203.979	1.02139	0.00153133	0	0	3305253	2631153	1736132	1700844	84195	4100	0
516	190.329	0.368855	39.1238	0.0758212	0	0	190.329	39.1238	1.02139	0.00197945	9.16265	0.0177571	1022974	3407805	539848	765266	202000	3598	2215
1231	375.091	0.304704	1228.06	0.997611	165.689	0.134597	375.091	1228.06	16.3933	0.0133171	16.8861	0.0137174	385360	154547	439718	148946	44921	0	7526
436	84.5903	0.194014	438.939	1.00674	0	0	84.5903	438.939	6.56609	0.0150598	37.3222	0.0856014	990347	739062	895707	11107	11106	7324	1418
1351	492.377	0.364454	456.81	0.338128	304.004	0.225022	492.377	456.81	11.4688	0.00848911	45.0937	0.033378	42959	398640	5379	2465	2485	60	6101
689	0	0	118.892	0.172558	0	0	0	118.892	4.18771	0.00607795	0	0	1110273	328657	557353	386609	49479	17193	30508
5886	1268.86	0.215572	1141.81	0.193987	221.902	0.0377	1268.86	1141.81	108.384	0.0184139	129.428	0.0219892	491458	73729	445505	384233	0	17945	0
684	422.589	0.61782	1852.2	2.70789	245.848	0.359427	422.589	1852.2	15.6054	0.022815	6.71608	0.00981883	44939	1218479	1203	35534	1654	1094	229
2769	0	0	0	0	0	0	0	0	0	0	0	0	616291	600967	314162	2576	2601	149487	77417
366	0	0	0	0	0	0	0	0	840.534	2.29654	345.638	0.944367	1934590	1841477	1571376	1571576	1271116	643843	724746
1049	105.738	0.100799	169.422	0.161508	123.194	0.117439	105.738	169.422	6.91629	0.00659322	42.6471	0.040655	3665192	4860043	1222359	169912	23915	9180	0
947	106.276	0.112224	271.787	0.286998	24.3218	0.025683	106.276	271.787	12.8477	0.0135667	26.9603	0.0284691	139379	216515	14636	14300	6656	897	0
341	0	0	0	0	0	0	0	0	0	0	0	0	3313584	3752806	3116011	475473	130891	10200	100462
633	978.853	1.54637	163.397	0.258131	110.951	0.175278	978.853	163.397	11.425	0.018049	7.67552	0.0121256	2408	231783	5462	6545	6545	175	0
418	320.998	0.767938	450.416	1.07755	0	0	320.998	450.416	18.5018	0.0442627	27.6319	0.066105	474852	51314	46186	61089	21685	6319	0
4422	1616.21	0.365493	1132.14	0.256025	1031.42	0.233247	1616.21	1132.14	102.869	0.023263	171.836	0.0388593	1968174	2407396	1770601	584147	163423	19985	0
396	180.67	0.456237	115.061	0.290558	62.9535	0.158974	180.67	115.061	12.5194	0.0316146	61.2123	0.154576	77167	629979	71881	73661	16341	12412	0
945	157.597	0.16677	1042.44	1.10311	23.9169	0.0253089	157.597	1042.44	5.72709	0.00606042	13.1443	0.0139093	5912	22351	30082	1986	1479	1957	18425
1035	105.738	0.102162	0	0	0	0	105.738	0	3.89588	0.00376413	6.52419	0.00630357	181384	452594	115018	59432	32241	12159	0
1881	125.872	0.0669174	50.3062	0.0267444	15.6992	0.0083462	125.872	50.3062	12.0014	0.00638031	23.0266	0.0122417	572991	22813	298823	68347	22593	7573	0
621	913.816	1.47152	118.892	0.191453	0	0	913.816	118.892	6.35452	0.0102327	19.4766	0.0313633	4709	547467	131578	12432	27977	0	17459
1469	517.664	0.352392	262.953	0.179002	110.951	0.0755283	517.664	262.953	21.3033	0.0145019	48.9314	0.0333094	898958	634611	126821	33787	33747	686	2349
790	0	0	0	0	0	0	0	0	2.21788	0.00280745	0	0	930804	3287036	244267	72551	42216	31614	1461
1015	613.505	0.604438	602.286	0.593385	9681.94	9.53886	613.505	602.286	20.5154	0.0202122	19.0449	0.0187634	9587	127372	0	2189	0	588	0
11055	4060.82	0.367329	3117.15	0.281967	2245.17	0.203091	4060.82	3117.15	426.119	0.0385453	322.036	0.0291304	1373855	6295149	1371063	115841	56062	48033	158
1554	204.23	0.131422	283.983	0.182743	161.756	0.10409	204.23	283.983	17.4658	0.0112393	27.8238	0.0179046	131891	228073	120459	25134	5594	0	4850
8524	1996.48	0.234218	9412.65	1.10425	847.579	0.0994344	1996.48	9412.65	70.3156	0.00824913	79.6335	0.00934227	284508	13482	271245	62115	17971	0	40146
807	78.9368	0.0978151	191.539	0.237348	0	0	78.9368	191.539	11.0748	0.0137234	39.0013	0.0483287	13070	323816	2097	2520	1780	225	0
591	163.136	0.276034	270.311	0.45738	206.539	0.349473	163.136	270.311	4.3774	0.00740677	6.66811	0.0112828	718557	225177	535043	25457	25464	4504	2312
1735	1658.56	0.955944	356.677	0.205578	82.8581	0.0477568	1658.56	356.677	39.7979	0.0229382	38.2337	0.0220367	15963	86878	37255	37153	22564	4720	28091
548	102.541	0.187119	57.6519	0.105204	0	0	102.541	57.6519	1.02139	0.00186386	7.67552	0.0140064	749996	336376	129256	11116	7394	4666	3157
488	884.512	1.81252	161.943	0.33185	271.733	0.55683	884.512	161.943	9.51354	0.019495	3.45398	0.00707784	20811	366245	14175	15569	10649	7378	12931
5542	1321.94	0.238532	1252.14	0.225936	593.57	0.107104	1321.94	1252.14	363.237	0.0655425	735.891	0.132784	2040684	2479906	1843111	510517	235933	0	41577
